"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rps27a",3.65810141539501e-88,-2.08773981920711,0.475,0.945,9.13574247480749e-84
"Ftl1",2.05521869793113e-70,-2.47451900458179,0.81,0.904,5.1327031762132e-66
"Fau",6.74797629142306e-65,-1.79508414598014,0.595,0.878,1.68523959902e-60
"Pfn1",6.18628392391836e-64,-1.72254961989917,0.778,0.899,1.54496254715937e-59
"Rpl13",8.61511282330266e-62,-1.73268659918376,0.696,0.886,2.15153827649161e-57
"Rps29",9.09294600085466e-60,-1.73360891068826,0.392,0.921,2.27087233425344e-55
"Rps23",4.71313917803947e-57,-2.11001355502747,0.354,0.828,1.17705937832358e-52
"Myl2",1.5879449136641e-55,2.19519518637475,0.778,0.137,3.96573362738472e-51
"Myl3",5.77168642269834e-52,2.00855098534263,0.658,0.079,1.44142096720468e-47
"Actc1",2.57128806048995e-51,1.99636609338971,0.696,0.101,6.42153480226759e-47
"Rps27",3.04869464159924e-47,-2.02178528489652,0.291,0.828,7.61380999792995e-43
"Rpl10",4.80684744881957e-47,-1.9993772033588,0.367,0.785,1.2004620818682e-42
"Tnnt2",6.46656479711045e-45,1.87957823138632,0.734,0.152,1.61495989243036e-40
"Rpl19",1.91865572022308e-44,-1.51724221655453,0.525,0.751,4.79165079568512e-40
"Rpl17",5.19115156848636e-44,-1.72210662336119,0.411,0.769,1.29643819271378e-39
"Rpl11",7.27199330314392e-43,-1.4949578478652,0.462,0.856,1.81610760752716e-38
"Rps18",8.09497067525213e-42,-1.74734428849149,0.424,0.73,2.02163797643747e-37
"Rpl9",2.65814900424395e-41,-1.61712060489473,0.291,0.816,6.63846132319884e-37
"Rps16",1.38190344428829e-40,-1.34172933478982,0.646,0.762,3.45116566176558e-36
"Iigp1",1.8705336019999e-40,1.95222945904815,0.373,0.01,4.67147061763456e-36
"Tpt1",2.09029332825957e-40,-1.20509903180299,0.715,0.831,5.22029855799544e-36
"Rpl21",5.20858330207633e-39,-1.87111108448255,0.215,0.747,1.30079159386054e-34
"Rps13",6.08248814297227e-39,-1.41800720220974,0.487,0.794,1.51904058882589e-34
"Rps12",2.39232962981036e-38,-1.34010162139824,0.342,0.857,5.97460401748838e-34
"Mb",2.88965300052833e-38,1.41340023752462,0.563,0.084,7.21661940351946e-34
"Rps2",4.81501096087675e-37,-1.49748039938854,0.601,0.749,1.20250083736936e-32
"Rpl36",5.96704963577485e-37,-1.81254669459946,0.342,0.741,1.49021097603841e-32
"Rpl31",1.23837038551729e-36,-1.50761503674074,0.456,0.78,3.09270620079089e-32
"Gbp2",1.68108423397881e-36,2.12771595243345,0.5,0.064,4.19833976593867e-32
"Rps6",1.85662211905907e-36,-2.10977118613497,0.152,0.644,4.63672808013813e-32
"Tnnc1",4.5104156687724e-36,1.41917932236067,0.525,0.072,1.12643120911922e-31
"Rps19-ps11",9.74182507018299e-36,0.842482184270108,0.323,0.007,2.4329233930275e-31
"Nme2",1.15014144049866e-35,0.90371618767592,0.462,0.051,2.87236323350135e-31
"Rps8",2.97076951378212e-35,-0.976296658457625,0.804,0.891,7.41919978371946e-31
"Myh6",4.86087902261483e-35,1.65047652609284,0.595,0.112,1.21395592710783e-30
"Rps28",2.77989990150346e-34,-2.03943947704146,0.146,0.602,6.94252201401475e-30
"Ppia",2.48074201892669e-33,-1.54528598566518,0.481,0.672,6.19540511806752e-29
"Rpl28",1.85574127770113e-32,-2.07300768095802,0.076,0.551,4.6345282669308e-28
"Rpl3",4.01295557286024e-32,-1.59536430173856,0.278,0.717,1.00219552476612e-27
"Nppa",6.48801956821292e-32,1.19384796604217,0.449,0.054,1.6203180069655e-27
"Gm9800",1.71815323874333e-31,1.42044318798451,0.557,0.108,4.2909158984376e-27
"Gbp7",6.89971812459681e-31,1.88680810529966,0.62,0.162,1.72313560443681e-26
"Gbp4",7.3429852634479e-31,1.13774828342334,0.31,0.011,1.83383713969348e-26
"Rps17",1.23255777327678e-30,-1.28978042327873,0.456,0.735,3.07818978298143e-26
"Tnni3",1.38113768437573e-29,1.11963809605399,0.468,0.078,3.44925325295995e-25
"Rpl27a",8.03889356182411e-29,-1.36536394016711,0.399,0.708,2.00763327812995e-24
"Atp7a",3.490394204253e-27,0.783216016716399,0.38,0.046,8.71691048570145e-23
"Rpl36a",6.38697475987827e-27,-1.55040012700227,0.335,0.637,1.595083076532e-22
"Rpl7a",1.06085936612008e-26,-1.05181278687622,0.57,0.695,2.64939018094829e-22
"Ttn",1.10015611577571e-26,1.68172537330375,0.487,0.093,2.74752988353825e-22
"Gbp9",1.11423627621713e-26,0.937200629530237,0.335,0.029,2.78269367622465e-22
"Mnda",2.48380777604323e-26,0.666400472642682,0.443,0.094,6.20306153989036e-22
"Gbp3",2.49088404326397e-26,1.19720916134513,0.418,0.061,6.22073380964745e-22
"Rpsa",2.77179953559559e-26,-1.1152106405599,0.538,0.765,6.92229216019642e-22
"Rpl23a",2.12215762640352e-25,-1.10616710424694,0.38,0.765,5.29987645618015e-21
"Gbp5",3.21716360201556e-25,1.13766735896334,0.297,0.019,8.03454437967365e-21
"1600014C10Rik",7.44513240279055e-25,1.12867270249683,0.456,0.087,1.85934736627291e-20
"Rpl34",2.6828943689777e-24,-1.0482905420277,0.475,0.568,6.70026039708491e-20
"Stat1",2.78736918262186e-24,1.05141446330484,0.506,0.119,6.96117579667983e-20
"Rpl27",7.17037429036693e-24,-1.43212531752901,0.247,0.601,1.79072927527624e-19
"Psmb9",7.6175420775903e-24,0.932016441048064,0.62,0.199,1.9024049584574e-19
"Fabp3",1.27408823305918e-23,1.38823511493021,0.468,0.098,3.18190795324199e-19
"Hspa8",2.19660036365787e-23,-1.26765729590213,0.443,0.542,5.48578974819917e-19
"Gm8995",4.77850174514768e-23,1.19273573811003,0.633,0.212,1.19338302583318e-18
"Psmb10",1.36449349439861e-22,0.711833808067317,0.627,0.223,3.4076860529111e-18
"Ifi47",1.42174525258975e-22,0.7444842215774,0.323,0.042,3.55066659381765e-18
"Cox7b",5.96905144348471e-22,1.0982854299142,0.848,0.544,1.49071090749587e-17
"Rpl37",1.61874862661254e-21,-0.946653383500535,0.715,0.78,4.04266282010216e-17
"Atp5l",4.03795546222363e-21,0.509826300419491,0.38,0.082,1.00843899713573e-16
"Rpl5",6.05908560986651e-21,-1.47007655088084,0.215,0.561,1.51319604020806e-16
"Thoc2",1.26121561912859e-20,0.590867362225806,0.544,0.19,3.14975988721174e-16
"Igtp",1.83129503446152e-20,0.761758578948682,0.259,0.022,4.57347621906419e-16
"Hbb-bs",1.92656816271738e-20,-3.49964020810779,0.342,0.625,4.81141132957038e-16
"Ankrd1",2.30488428292276e-20,1.18409129867058,0.285,0.029,5.7562180081713e-16
"Rpl15",3.69446707727611e-20,-1.42359978841811,0.165,0.406,9.22656207878936e-16
"Psmd8",6.79601081738764e-20,0.327730085889618,0.671,0.33,1.69723574153439e-15
"Rpl31-ps1",7.15948568085539e-20,0.624002480882938,0.367,0.068,1.78800995393682e-15
"Sp110",9.46307413373935e-20,0.674253801909868,0.304,0.043,2.36330813416007e-15
"Rpl35",1.36590967536489e-19,-1.05316224555426,0.557,0.665,3.41122282325628e-15
"Cops6",5.81852128177202e-19,0.516622609393691,0.538,0.194,1.45311750490975e-14
"Gm5436",1.25172983241335e-18,0.445849227722077,0.386,0.104,3.12607008346911e-14
"Pim1",1.27582633656376e-18,0.711159761831389,0.741,0.353,3.18624869293434e-14
"Xrn2",1.43777480351918e-18,0.502099111137308,0.601,0.256,3.5906987943088e-14
"Chchd10",3.18818271542628e-18,0.886041056172466,0.335,0.058,7.96216751350558e-14
"Cmip",4.15940998559349e-18,0.31588069488961,0.462,0.176,1.03877104980212e-13
"Mdh2",4.86174081555185e-18,0.461102429961047,0.658,0.312,1.21417115127592e-13
"Cox6a2",5.16047843755794e-18,0.883296291906733,0.259,0.029,1.28877788499572e-13
"Nexn",6.308150401206e-18,1.2732792520956,0.285,0.037,1.57539748119719e-13
"Ptpn1",7.66592052180949e-18,0.199933888253956,0.62,0.319,1.9144869911167e-13
"Psme1",9.98824876066352e-18,0.630052785153077,0.671,0.299,2.49446524548811e-13
"Was",1.0897093109675e-17,0.27901100792618,0.456,0.186,2.72144003321023e-13
"Rpl37a",1.19992003201148e-17,-0.719417034642962,0.81,0.824,2.99668028794546e-13
"Chd1",1.66895708015923e-17,0.325383121646803,0.424,0.147,4.16805341198967e-13
"Nampt",1.89424013061665e-17,0.521689615379458,0.43,0.136,4.73067530220203e-13
"Ech1",2.30902301923027e-17,0.562677805441418,0.557,0.227,5.76655408822567e-13
"Thrap3",2.42095571733442e-17,0.446700303216916,0.487,0.181,6.04609480847098e-13
"Zbp1",3.08502110638161e-17,0.79964867582335,0.348,0.072,7.70453171107743e-13
"Coro1b",3.27183588387944e-17,0.26769949451952,0.266,0.054,8.17108293640052e-13
"Rnh1",3.48897670571084e-17,-0.126968128071512,0.494,0.274,8.71337042484226e-13
"Wbp11",3.58655383536028e-17,0.460897656699021,0.487,0.187,8.95705954842875e-13
"AW112010",3.6566542293046e-17,0.671639861444202,0.304,0.053,9.13212827226531e-13
"Ifrd1",4.37534702626004e-17,0.713519232960916,0.601,0.265,1.09269916633818e-12
"Irf1",4.45315017330374e-17,0.701018528962748,0.481,0.163,1.11212972428088e-12
"Ccl8",4.75432865179473e-17,1.87602353695633,0.272,0.036,1.18734603749922e-12
"Isoc1",5.46500751746469e-17,0.629159741411316,0.348,0.078,1.36483097741163e-12
"Ewsr1",6.05244207536547e-17,0.0566678910018292,0.487,0.234,1.51153688390177e-12
"Ralbp1",6.35127742342859e-17,0.164288286102799,0.627,0.337,1.58616802372706e-12
"Vdac3",6.53070738064657e-17,0.369318393676159,0.386,0.114,1.63097886124267e-12
"Psme2",6.82632080339793e-17,0.985941072316045,0.709,0.353,1.7048053574406e-12
"Larp4b",8.50616859589349e-17,0.136935333030412,0.5,0.251,2.12433054513844e-12
"Gnb2",9.01404319494645e-17,0.0699250432791154,0.759,0.485,2.25116714750593e-12
"Eif2s3y",9.57963306163039e-17,0.352566496451715,0.354,0.104,2.39241756081157e-12
"Limd2",1.24978907491802e-16,0.298497649306963,0.5,0.217,3.12122323570026e-12
"Idh2",1.25741640451306e-16,0.598718671895829,0.456,0.157,3.14027172863092e-12
"Mtpn",1.82072454444836e-16,-0.0797684833044916,0.557,0.337,4.54707747730533e-12
"H2-DMa",2.08138283317022e-16,0.39958731630761,0.38,0.122,5.1980454875593e-12
"Slc25a4",2.20412514510739e-16,0.987167647244219,0.785,0.442,5.5045821373912e-12
"H2-Q4",2.3246272142514e-16,0.477161311705708,0.342,0.089,5.80552400487143e-12
"Srsf7",2.34832474108682e-16,-0.0351733048326701,0.437,0.22,5.86470620839022e-12
"Arf6",2.38099548777056e-16,0.214194978572559,0.449,0.191,5.94629813115821e-12
"Bsg",2.80288628515239e-16,0.19387423182008,0.627,0.339,6.99992820853957e-12
"Pde4b",3.06493250093614e-16,0.854042878315307,0.462,0.145,7.65436242783792e-12
"Cyc1",3.09895761856594e-16,0.579689338555102,0.506,0.187,7.73933675660659e-12
"Ppp1ca",3.17443263848229e-16,0.430714454106487,0.437,0.147,7.92782807134568e-12
"Ms4a6b",3.2154813569058e-16,0.360427377337731,0.614,0.301,8.03034314073654e-12
"Psme2b",3.41114266025425e-16,0.376855341651186,0.386,0.122,8.51898767971897e-12
"Nsmce2",3.78748006626624e-16,0.394096380959471,0.38,0.116,9.4588527174933e-12
"Akap13",3.80766177907339e-16,0.117757535222109,0.525,0.277,9.5092545270579e-12
"Bax",4.29300250908206e-16,0.00120931837353866,0.462,0.241,1.07213444661815e-11
"Tpm1",4.5045632355261e-16,1.06249933148469,0.627,0.269,1.12496962244029e-11
"Kras",4.54477660071075e-16,0.315953838199357,0.513,0.23,1.1350125082615e-11
"Rpl6",5.59404801015197e-16,-0.4373776069617,0.816,0.709,1.39705755005535e-11
"Lap3",6.07216698268363e-16,0.509960105211973,0.392,0.118,1.51646298225541e-11
"Sptlc2",6.33293879088888e-16,0.0378756688106268,0.418,0.188,1.58158813363659e-11
"Tcea1",6.78330631453763e-16,0.255824026157789,0.323,0.093,1.69406291899263e-11
"Ak2",7.20184943990641e-16,0.372080402854791,0.481,0.193,1.79858987912223e-11
"Caprin1",7.67142410093679e-16,0.104582966609632,0.443,0.205,1.91586145496795e-11
"Ppp1r18",7.67761291053843e-16,-0.218804864401432,0.342,0.184,1.91740704827787e-11
"Ube2d3",8.300574443245e-16,0.236544229642152,0.684,0.371,2.07298546145601e-11
"Ybx3",8.32088787618568e-16,0.30278519148389,0.335,0.093,2.07805853819861e-11
"Lst1",9.14257444577684e-16,0.620652840132085,0.715,0.367,2.28326654208831e-11
"Tma7",9.22819473559383e-16,0.44249206983267,0.487,0.19,2.3046493532672e-11
"Tmem234",9.45172891625858e-16,0.432652530728582,0.646,0.323,2.36047477954642e-11
"Jund",9.90847867604731e-16,-0.531298369243429,0.677,0.554,2.47454346455606e-11
"Ddx3y",1.01376934007237e-15,0.534700048031638,0.367,0.104,2.53178754989674e-11
"Cwc22",1.01829448622837e-15,0.646983017286963,0.62,0.28,2.54308864990673e-11
"Psmd14",1.07138190957376e-15,0.461977459916934,0.506,0.208,2.67566918096951e-11
"Fcgr4",1.25185542998706e-15,0.839305325282021,0.43,0.129,3.12638375084968e-11
"Slmo2",1.33558998575735e-15,0.343037225393874,0.329,0.087,3.3355024304304e-11
"Wasf2",1.75809357717555e-15,0.230833651512555,0.62,0.328,4.39066289963822e-11
"Rpl12",1.76589700646056e-15,-0.918959243156299,0.392,0.629,4.4101511839346e-11
"Vamp8",1.79662878652159e-15,0.352767010543369,0.304,0.076,4.48690073145903e-11
"Akr1b3",1.81181015036501e-15,0.286325193681238,0.278,0.064,4.52481466952158e-11
"Gm10039",1.85573369140623e-15,0.521586821905991,0.557,0.247,4.63450932091791e-11
"Atp6v1f",2.0450185869196e-15,-0.42369530377174,0.601,0.465,5.10722941897301e-11
"Nop58",2.05545495186388e-15,0.741458808547103,0.481,0.166,5.13329319678486e-11
"mt-Rnr2",2.29605055294677e-15,-0.692279626749828,1,1,5.73415665092927e-11
"Cbx3",2.37351441612024e-15,0.126321143375058,0.31,0.104,5.9276149028187e-11
"Wdr26",2.40161680830884e-15,-0.15815720865682,0.627,0.427,5.99779781707051e-11
"Socs3",2.60395915681864e-15,-0.0984628708544837,0.506,0.299,6.50312759823887e-11
"Samm50",2.77321046539664e-15,0.201117167583911,0.399,0.159,6.92581581628156e-11
"Rpl18",3.31378058613013e-15,-0.676271150135811,0.696,0.698,8.27583563580139e-11
"Ifi204",3.92406190840611e-15,0.489533171119551,0.437,0.162,9.79995221005343e-11
"Clec4a1",3.97413071141635e-15,0.427349579128787,0.462,0.188,9.92499403869119e-11
"Ugp2",4.51349184635901e-15,0.186518432249239,0.519,0.252,1.1271994537097e-10
"Rala",4.8371860078815e-15,-0.0448774971585912,0.437,0.219,1.20803883360833e-10
"Sp140",4.87953544177809e-15,0.589145998138362,0.297,0.061,1.21861518122966e-10
"Hnrnpf",4.96574398905159e-15,0.201028363378456,0.418,0.169,1.24014490382575e-10
"Zmynd11",4.97237951735248e-15,0.165311377641102,0.437,0.194,1.24180206066361e-10
"Cdc5l",5.01546497025448e-15,0.569694989529331,0.532,0.217,1.25256222167135e-10
"Rp2",5.18346365488417e-15,0.0281694745899634,0.38,0.165,1.29451821317077e-10
"Fam49b",5.20409687945572e-15,0.0914696536553243,0.627,0.356,1.29967115467527e-10
"Ankrd11",5.34995067797654e-15,0.347760354201702,0.551,0.255,1.33609668231786e-10
"Gltscr2",5.75541261125511e-15,0.161112976481813,0.551,0.298,1.43735674553485e-10
"NCBP2-AS2",6.00395183613945e-15,0.0609067304115971,0.405,0.188,1.49942693155747e-10
"Sf3b5",6.57589585425964e-15,0.0944425021017452,0.475,0.241,1.6422642306428e-10
"Ndufa5",7.29655088676062e-15,0.666166655800352,0.589,0.256,1.8222406184596e-10
"1110008F13Rik",7.49783580204761e-15,0.261141231238654,0.538,0.267,1.87250951320337e-10
"Gpr65",7.93679034693828e-15,0.534553406088408,0.481,0.191,1.98213402124437e-10
"Gstp1",9.04029608223049e-15,0.216221049069549,0.272,0.072,2.25772354357624e-10
"Rpl10a",9.25564231574547e-15,-0.915960753917524,0.443,0.488,2.31150411193427e-10
"Psma6",9.51017943224786e-15,0.296727478890143,0.582,0.294,2.37507221140958e-10
"Atp5g3",9.58931125416331e-15,0.61097016348828,0.696,0.356,2.39483459261474e-10
"Cox7c",1.0109628292913e-14,-0.650174068671296,0.525,0.493,2.5247785698721e-10
"Clec4a2",1.02606671398939e-14,0.353431918853296,0.703,0.392,2.5624990115171e-10
"Srsf3",1.05262094549452e-14,0.108229703776351,0.525,0.276,2.628815549278e-10
"Tsn",1.09861241991154e-14,0.151541069717308,0.513,0.256,2.74367465748707e-10
"Dusp5",1.14549183531975e-14,0.640206836170963,0.297,0.064,2.86075130952756e-10
"Hexb",1.17125539877105e-14,-0.542051589280474,0.658,0.557,2.92509323289081e-10
"Rtf1",1.17771743242054e-14,0.284254756957002,0.481,0.219,2.94123151572705e-10
"Ncor1",1.18954836975336e-14,-0.16200686797406,0.544,0.334,2.97077809862204e-10
"Trib1",1.266114437448e-14,0.361369892588625,0.38,0.139,3.16199419608263e-10
"Gm6030",1.26764560894792e-14,0.395650134983271,0.335,0.097,3.16581814378655e-10
"Eif3i",1.26823841035952e-14,0.353240708386782,0.557,0.269,3.16729860603187e-10
"Taok1",1.34207096896475e-14,-0.0439978777476566,0.38,0.176,3.35168803789256e-10
"Cwc15",1.39679949687826e-14,0.194683119397493,0.614,0.337,3.48836706350376e-10
"Gyg",1.40060385901287e-14,0.404032854440504,0.405,0.148,3.49786807749875e-10
"Cdc37",1.40508494125203e-14,0.102851779451628,0.506,0.251,3.50905913228282e-10
"Ten1",1.43811500836723e-14,0.173819343679628,0.456,0.209,3.59154842189632e-10
"Gpi1",1.45486753149028e-14,0.34497341334452,0.519,0.235,3.63338617314383e-10
"Ifnar1",1.54451888793648e-14,0.284019512291123,0.475,0.213,3.85728147073256e-10
"Gm37376",1.60077813280395e-14,0.424231690858756,0.525,0.238,3.99778330886458e-10
"Rpl23",1.75786018684168e-14,-0.562771554907113,0.816,0.789,4.39008003061842e-10
"Eif4e",1.80972066412175e-14,0.439002754244522,0.316,0.08,4.51959638657765e-10
"Mrps21",1.895753315266e-14,0.228937345101318,0.494,0.229,4.7344543295453e-10
"Trafd1",1.95412256518336e-14,0.313819584116742,0.386,0.144,4.88022569428892e-10
"Ssna1",1.97632413162177e-14,0.223543886626766,0.386,0.154,4.93567188631221e-10
"Stard3nl",2.02369877469233e-14,0.724541709737325,0.367,0.101,5.05398531991662e-10
"Cirbp",2.17750752087568e-14,0.380494358490091,0.291,0.075,5.43810728263492e-10
"Zfp91",2.33778754859554e-14,-0.0881712816011186,0.5,0.295,5.8383906238625e-10
"Rbms1",2.50663651610922e-14,0.297121243894104,0.671,0.38,6.26007403533115e-10
"Gm2000",2.63111699425906e-14,0.267483356205936,0.304,0.087,6.57095158146258e-10
"Serf2",2.70517824903396e-14,-0.43620947938045,0.601,0.489,6.7559121591374e-10
"Marcksl1",2.84654799508557e-14,0.427061174744829,0.582,0.289,7.10896896292671e-10
"Rpl38",3.08146143813836e-14,-0.707864443133484,0.627,0.661,7.69564179560674e-10
"Ola1",3.22114130466004e-14,0.336891366364108,0.418,0.161,8.04447829425799e-10
"Camk2d",3.22992856546088e-14,0.411901756806395,0.38,0.132,8.06642359938201e-10
"Samhd1",3.24165157314834e-14,0.726990845329882,0.677,0.341,8.09570063878065e-10
"Tmem30a",3.35212883586028e-14,-0.0356826903661089,0.475,0.265,8.37160655467746e-10
"Csf2rb",3.42652522116826e-14,0.522984622806447,0.456,0.177,8.55740408734561e-10
"Pdap1",3.48518852714337e-14,0.527394375145901,0.601,0.283,8.70390982768786e-10
"Fcf1",3.87031319435022e-14,0.140049823072414,0.43,0.19,9.66572017157023e-10
"Pycard",3.91843237404264e-14,0.189187306140346,0.589,0.321,9.78589301093409e-10
"Epsti1",4.13644881842527e-14,0.26214504173336,0.348,0.12,1.03303672791353e-09
"Rel",4.4382321571294e-14,0.574083914382713,0.424,0.147,1.1084040989215e-09
"Rsrc2",4.58466513402102e-14,0.337996525829282,0.519,0.235,1.14497427057041e-09
"Eif3k",5.23735766705823e-14,-0.552418498750478,0.525,0.427,1.30797770377112e-09
"Eif3h",5.43743211592923e-14,0.408700961287466,0.665,0.361,1.35794429663217e-09
"Gm1821",5.44976957331342e-14,-0.956556547887503,0.266,0.337,1.36102545323929e-09
"Rpl30",5.59627713383316e-14,-0.938974431928586,0.418,0.594,1.39761425140349e-09
"Ndufa10",5.60064837248128e-14,0.731099975519264,0.544,0.226,1.39870592454348e-09
"Ube2b",6.04338029372798e-14,-0.0323566192980498,0.595,0.37,1.50927379455562e-09
"S100a13",6.64913282209461e-14,-0.222190782885585,0.563,0.381,1.66055443098991e-09
"Eif6",6.79155055591152e-14,0.155527577074091,0.405,0.173,1.69612183583334e-09
"Irgm1",6.93515617872767e-14,0.52840935564614,0.373,0.118,1.73198590407545e-09
"Rab1a",7.09739702150156e-14,0.29959343978628,0.709,0.429,1.7725039321498e-09
"Bnip2",7.11970602732072e-14,-0.0592150356593122,0.57,0.356,1.77807538326308e-09
"Gm6472",7.48472266047915e-14,0.635663633789595,0.608,0.281,1.86923463722806e-09
"H1f0",7.5192140018397e-14,0.279584069716005,0.386,0.148,1.87784850481945e-09
"Bri3",7.60431036644358e-14,0.250909114980915,0.456,0.212,1.89910047091562e-09
"Casp4",7.70996695934095e-14,0.593813312016107,0.411,0.144,1.92548714842581e-09
"Eif4g1",8.10331146709435e-14,0.0713868069627989,0.399,0.177,2.02372100579214e-09
"Eif4ebp1",8.30824640887832e-14,0.0693461625619427,0.462,0.233,2.07490145815327e-09
"Ubxn1",8.69215634955585e-14,0.0534703548903757,0.595,0.356,2.17077912673808e-09
"Eif1",8.72630724761847e-14,-0.462239995632737,0.823,0.76,2.17930797202024e-09
"Atrx",9.07839802598023e-14,0.700110921402896,0.766,0.436,2.2672391230083e-09
"Cfdp1",9.26134045764317e-14,0.113194172754478,0.475,0.234,2.31292716589181e-09
"Ndufs8",1.01837040889546e-13,0.0767278549041603,0.532,0.295,2.54327825917553e-09
"Nans",1.04557052394766e-13,0.266826680497686,0.373,0.137,2.61120782650688e-09
"Brd4",1.05870990149245e-13,0.256458261703711,0.43,0.187,2.64402210798724e-09
"Ddx23",1.06955015609907e-13,0.414854519539408,0.348,0.114,2.67109455984182e-09
"Serinc1",1.08230947409448e-13,0.203903768795507,0.57,0.314,2.70295968060356e-09
"Fxr1",1.08250828265521e-13,0.0954303327635386,0.468,0.237,2.70345618510311e-09
"Atp5d",1.09201567455699e-13,0.374631327121669,0.753,0.447,2.72719994563862e-09
"Eif3m",1.0936524106373e-13,0.198535610966587,0.443,0.205,2.73128753032559e-09
"Fgl2",1.16115600611492e-13,0.357097342457112,0.348,0.112,2.8998710096714e-09
"Ghitm",1.20652467450719e-13,0.35810919933596,0.57,0.273,3.01317472211425e-09
"Pfdn1",1.22091280029153e-13,0.38610976534597,0.443,0.172,3.04910762744808e-09
"Morf4l1",1.25251132789075e-13,-0.126450896168629,0.399,0.238,3.12802179027436e-09
"Tceb3",1.25809629787165e-13,0.087520515855843,0.386,0.17,3.14196969430466e-09
"Phf3",1.29256236588625e-13,0.167079984718675,0.367,0.154,3.22804525256432e-09
"Lamtor1",1.33739377728504e-13,0.00558895992680508,0.525,0.303,3.34000721939167e-09
"Gm2a",1.36335912734636e-13,0.00111198031625226,0.582,0.368,3.40485308463479e-09
"Gpsm3",1.45795282416088e-13,-0.168366213540433,0.335,0.194,3.64109138305938e-09
"Setd2",1.46094302835595e-13,-0.105690218743675,0.31,0.14,3.64855911901614e-09
"Ndufv3",1.48212099297424e-13,0.428718992288429,0.684,0.366,3.70144896785386e-09
"Dnaja1",1.49288339203999e-13,0.386705439718971,0.506,0.229,3.72832698328067e-09
"Pofut2",1.54706801674877e-13,0.272760058689618,0.323,0.107,3.86364766502838e-09
"Ndufa11",1.56884707884397e-13,0.6502910970545,0.614,0.294,3.91803869470494e-09
"Tmco1",1.5877504660812e-13,0.177281887114319,0.506,0.259,3.96524801399118e-09
"Fam32a",1.61658333959021e-13,0.465460978092926,0.544,0.251,4.0372552322926e-09
"Baz1a",1.62421166190088e-13,0.55452808519033,0.437,0.165,4.05630620443126e-09
"Nap1l1",1.71599896494248e-13,0.0955338298046136,0.582,0.343,4.28553581504736e-09
"Hmgn5",1.81840943077475e-13,0.635971913145155,0.354,0.102,4.54129571241685e-09
"Csnk2a1",1.8604643956346e-13,0.2183623922188,0.348,0.136,4.64632378165786e-09
"Cox20",1.9334475629991e-13,0.366957836587162,0.411,0.163,4.82859194383396e-09
"Igf2bp3",1.99370719246767e-13,0.223598043095329,0.367,0.144,4.97908434246876e-09
"Tkt",1.99732426772562e-13,0.188438023663952,0.443,0.212,4.98811762621798e-09
"Txn2",2.06645592950132e-13,0.243196984401533,0.361,0.147,5.16076703833661e-09
"Mrpl18",2.0942842262474e-13,0.343022561508444,0.449,0.187,5.23026542663026e-09
"Cast",2.18258907881036e-13,0.299764593270211,0.399,0.157,5.450797965421e-09
"Ccdc88a",2.21446325205727e-13,0.0047290947428551,0.506,0.296,5.53040052568782e-09
"Metap2",2.369314905378e-13,0.291401159106824,0.576,0.306,5.91712704469101e-09
"Kif5b",2.42864138955831e-13,0.178759104576437,0.69,0.425,6.06528900628293e-09
"Nek7",2.4371609168279e-13,0.363071119840353,0.43,0.17,6.08656567368599e-09
"Hmgn1",2.52303625045596e-13,0.325899572472656,0.582,0.295,6.30103073188871e-09
"Pdia4",2.53808034185751e-13,-0.0343121523869901,0.373,0.183,6.33860184575496e-09
"Ddx39b",2.55981378630506e-13,-0.150283316503403,0.38,0.215,6.39287894991826e-09
"Psmd1",2.62342862318023e-13,0.296217759297185,0.437,0.183,6.55175064353031e-09
"Uchl5",2.78141102619389e-13,0.475077630039217,0.367,0.119,6.94629589681662e-09
"Tubb6",2.81728722101355e-13,0.435619655366873,0.411,0.157,7.03589310575924e-09
"2810428I15Rik",2.82273072223457e-13,-0.130842143843876,0.494,0.302,7.04948770570862e-09
"Mrpl30",2.85022500294236e-13,-0.228466573209377,0.367,0.219,7.11815192234825e-09
"U2surp",2.92256153069803e-13,0.279866380552136,0.525,0.271,7.29880516676527e-09
"Sra1",2.95108242873185e-13,0.170243479936403,0.399,0.179,7.37003325751491e-09
"Ralb",2.97427296706572e-13,0.2630426901475,0.487,0.235,7.42794930794992e-09
"Tra2b",3.09684655642749e-13,0.183623326605713,0.462,0.224,7.73406459002202e-09
"Rps4x",3.23200671017227e-13,-0.619653589859133,0.741,0.731,8.07161355798424e-09
"Top2b",3.23701755620636e-13,0.0893497192884821,0.373,0.172,8.08412764486975e-09
"Polr1d",3.24477059603132e-13,-0.184152281012046,0.392,0.252,8.10349008652861e-09
"Ssr2",3.27049432814395e-13,0.400488121234321,0.519,0.241,8.16773253510671e-09
"Ddrgk1",3.30675951229923e-13,-0.0690760849499725,0.456,0.259,8.2583012060161e-09
"Psma2",3.41984024808848e-13,0.428351523073702,0.709,0.395,8.54070903557618e-09
"Tiparp",3.53899098964512e-13,0.506815956292804,0.392,0.139,8.83827609753973e-09
"Eif5a",3.62157701994616e-13,0.254297362999928,0.658,0.378,9.04452644961354e-09
"Dusp1",3.6366392335617e-13,-0.689461196209252,0.703,0.665,9.08214282189698e-09
"Zc3h7a",3.71664285251177e-13,0.523496686504675,0.468,0.19,9.2819438598629e-09
"Rbm27",3.89226132493075e-13,0.383511004359156,0.304,0.086,9.72053343288205e-09
