"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Smc2",2.49951530857064e-54,1.32604900106673,0.459,0.087,6.24228953162432e-50
"Hmgb1",1.15848797720752e-53,-0.935844261485261,0.538,0.556,2.89320787427806e-49
"Gm1821",1.36370382609242e-53,-1.08673919465612,0.381,0.42,3.40571393528322e-49
"Fabp3",4.2762899336794e-53,1.51746350225808,0.535,0.136,1.06796064803709e-48
"Cdca8",6.09794629187832e-53,0.929451867215439,0.311,0.028,1.52290110693369e-48
"Cenpf",7.62366157635055e-53,1.33582796109991,0.349,0.041,1.90393324207779e-48
"Snrpd1",1.38965706677688e-52,0.87306287485534,0.57,0.17,3.47052955856859e-48
"Nop58",2.21046200447624e-52,0.946572988970719,0.544,0.15,5.52040780997897e-48
"Ube2c",2.4855731177999e-52,1.51454329345019,0.305,0.026,6.20747030439346e-48
"Anp32e",4.32807098071976e-52,0.84023638149744,0.547,0.16,1.08089244672495e-47
"Rpl34",6.08022303623422e-52,-0.857442701701074,0.558,0.56,1.51847490106914e-47
"Lap3",1.21528190650633e-51,0.801882636209916,0.349,0.047,3.03504503330892e-47
"Tpt1",1.40624047893345e-51,-0.85078982380019,0.797,0.873,3.5119449720884e-47
"Kif23",1.76628819327095e-51,1.22523989683184,0.334,0.037,4.41112813387486e-47
"Rbp7",6.06543699183615e-51,1.19305378281618,0.788,0.349,1.51478223434116e-46
"Tpx2",7.19102617511388e-51,0.988303090913665,0.311,0.03,1.79588687697294e-46
"Rpl27",8.9431496238459e-50,-1.06247194352969,0.468,0.603,2.23346218705927e-45
"Rpl10a",1.58608889770958e-49,-0.793442639855253,0.413,0.369,3.9610984131399e-45
"Acadl",1.8255026168734e-49,0.972186984297531,0.593,0.19,4.55901023537962e-45
"Spc24",2.16480722133199e-49,0.684420761699309,0.276,0.022,5.40638955455452e-45
"Igtp",2.62175573860965e-49,1.15960586152796,0.273,0.019,6.54757278160375e-45
"Tacc3",3.56214007108933e-49,0.881873777951292,0.27,0.019,8.89608861353849e-45
"Pcna",7.08049353968981e-49,0.76000599056978,0.456,0.116,1.76828245660213e-44
"Cdk4",8.92441521940655e-49,0.586840770843164,0.578,0.208,2.22878345689459e-44
"Ngfrap1",1.40609783285897e-48,0.742529834444015,0.398,0.077,3.511588727782e-44
"H2afx",1.58141231889374e-48,0.91002528319368,0.401,0.076,3.94941912520522e-44
"Rpl31",1.72546144199855e-48,-0.889601559402414,0.657,0.776,4.30916740524717e-44
"Mb",2.18286515497802e-48,1.31996132907303,0.561,0.17,5.45148743804211e-44
"Nme1",2.29614197648315e-48,0.644274460966877,0.494,0.149,5.73438497206902e-44
"Fam111a",3.38036392380508e-48,0.84435381855343,0.427,0.096,8.4421208633108e-44
"Tnnt2",8.5250033406725e-48,1.43306321567611,0.695,0.274,2.12903433429955e-43
"Rpl9",1.15742568043769e-47,-1.04675710902161,0.547,0.822,2.8905548943251e-43
"Immt",1.44186779934096e-47,0.468702925047629,0.483,0.157,3.60092064207412e-43
"Tyms",7.95550319323682e-47,0.740018602826818,0.413,0.092,1.98680736747896e-42
"Cenpq",8.95900096909688e-47,0.842987750554501,0.291,0.029,2.23742090202226e-42
"Ccna2",9.98252621861373e-47,0.855162692442247,0.276,0.023,2.49303609783659e-42
"Nasp",2.3824910294251e-46,0.819950868004469,0.491,0.138,5.95003309688625e-42
"Txnip",2.64237247143625e-46,-0.879757119689718,0.544,0.547,6.59906101016489e-42
"Rpl21",2.75696684827877e-46,-1.12502391862752,0.506,0.726,6.88524900689139e-42
"Lsm4",3.08884536957423e-46,0.502128740869631,0.474,0.148,7.71408242597469e-42
"Gmnn",4.15949370828026e-46,0.723937109460332,0.299,0.035,1.03879195870591e-41
"Tuba1b",6.75492394383804e-46,1.21462201766939,0.64,0.233,1.68697470573411e-41
"Tipin",8.31780145828258e-46,0.648540731012849,0.369,0.074,2.07728773619149e-41
"Rpl38",8.8015344358901e-46,-0.796211066555322,0.573,0.589,2.19809521001919e-41
"Idh2",8.96668618603919e-46,0.844395864578127,0.581,0.198,2.23934020810143e-41
"Cdkn1a",1.1542299560481e-45,0.695289689998701,0.445,0.116,2.88257389223453e-41
"Ergic2",1.34547400915795e-45,0.44860447556039,0.413,0.121,3.36018679047108e-41
"Cks1b",1.44283247991459e-45,0.942653496464834,0.352,0.058,3.6033298353387e-41
"Myh6",1.45144618768116e-45,1.56318643503572,0.474,0.118,3.62484170911493e-41
"Cenpe",1.45436014561945e-45,1.11064647313878,0.32,0.042,3.63211902767002e-41
"Psmg4",1.81413242442722e-45,0.461021113832312,0.381,0.092,4.53061431676453e-41
"Serf2",1.99630124115476e-45,-0.619130223693422,0.584,0.507,4.98556271965989e-41
"Rpl27a",2.22901096552633e-45,-1.00216654687546,0.512,0.648,5.56673198530545e-41
"Eif3i",2.38313039461246e-45,0.597686574247807,0.561,0.208,5.95162984750515e-41
"Pa2g4",2.83434855598895e-45,0.535827964747064,0.477,0.149,7.07850208372681e-41
"Mrpl42",3.16925361366961e-45,0.471567557475189,0.488,0.173,7.91489397477848e-41
"Mxd4",3.19791701733453e-45,-0.850329689891924,0.529,0.527,7.98647795909125e-41
"C1qbp",6.75325595592112e-45,0.605319558318008,0.392,0.092,1.68655814243174e-40
"Tmed5",7.63001184706517e-45,0.116862168765711,0.544,0.263,1.90551915868606e-40
"Socs1",1.03828262331218e-44,0.943700733480905,0.282,0.028,2.59300702345984e-40
"Gm9800",1.08979030104966e-44,1.16193697515356,0.512,0.143,2.72164229784142e-40
"Wars",1.22620230925058e-44,1.37852161380328,0.442,0.101,3.0623176471224e-40
"Tmem255a",1.44518599814243e-44,0.598168307998609,0.404,0.098,3.6092075117609e-40
"Topbp1",1.48677054951565e-44,0.564577938757119,0.328,0.061,3.71306077036039e-40
"Fxr1",1.85784101226284e-44,0.239060947027964,0.512,0.216,4.63977214402521e-40
"Rrm1",1.94053591510192e-44,0.500037988640488,0.297,0.046,4.84629439437553e-40
"Magoh",2.78345149544678e-44,0.422973152233991,0.445,0.15,6.95139176472878e-40
"Fundc2",3.14700915494851e-44,0.167814801462722,0.5,0.215,7.85934066356842e-40
"Grb10",3.42671737496339e-44,0.437783517755558,0.584,0.239,8.55788397223357e-40
"Rpl37a",3.75131040435338e-44,-0.659882854003925,0.808,0.778,9.36852260383213e-40
"Prdx4",4.09382951449691e-44,0.768995303857336,0.573,0.203,1.02239298295046e-39
"Rtn3",4.50928170757363e-44,0.178925927059088,0.544,0.249,1.12614801364944e-39
"Atad2",4.57039839240244e-44,0.889962076288407,0.387,0.077,1.14141129451859e-39
"Psmc5",6.83638628421824e-44,0.257298696202352,0.442,0.16,1.70731911062066e-39
"Psma6",8.08883514184562e-44,0.384518628521135,0.57,0.242,2.02010568832453e-39
"Usp1",9.28508859757843e-44,0.530031777044996,0.401,0.107,2.31885802635924e-39
"Rer1",9.87132223007032e-44,0.0843370603786227,0.448,0.194,2.46526401373776e-39
"Myeov2",1.21759425126953e-43,-0.0117123444821341,0.5,0.254,3.04081988312053e-39
"2700094K13Rik",1.30251605349007e-43,0.817007000777377,0.515,0.163,3.25290359198609e-39
"Pomp",1.3168239760529e-43,0.368210568523357,0.631,0.29,3.28863619779451e-39
"Rbbp4",1.37965953873199e-43,0.402802369804903,0.532,0.211,3.44556173202927e-39
"Khdrbs1",1.9991819493538e-43,0.137944977656448,0.48,0.207,4.99275700031617e-39
"Ttn",2.08438511176362e-43,1.48457305231767,0.456,0.115,5.20554337811847e-39
"Tspan6",2.34240720830601e-43,0.439094436736541,0.634,0.284,5.84992776202343e-39
"Matr3",3.9586101994403e-43,0.413436965198871,0.61,0.271,9.88623311208221e-39
"Cops6",4.01981575932517e-43,0.449683593347832,0.515,0.193,1.00390878773387e-38
"Ssrp1",4.1306820670942e-43,0.476757698723107,0.547,0.215,1.03159653943611e-38
"Mrpl33",4.19206388057737e-43,0.30608389119002,0.509,0.206,1.04692603353539e-38
"Lamp2",4.22245953069935e-43,-0.018195057460441,0.584,0.322,1.05451704319686e-38
"Nudcd2",4.25713697419031e-43,0.488897470171361,0.358,0.085,1.06317738793429e-38
"Ehd4",5.48306993081459e-43,0.417063021854835,0.532,0.204,1.36934188452163e-38
"Eif1ax",5.55249859170025e-43,0.166596714888532,0.413,0.154,1.38668099829122e-38
"Dhx9",5.60559089707292e-43,0.461982244221506,0.512,0.19,1.39994027063499e-38
"Peg3",6.12614143853843e-43,0.641630010142864,0.436,0.122,1.52994256286059e-38
"Snhg1",7.10879583935235e-43,0.427088046680986,0.384,0.106,1.77535067291986e-38
"Cct8",8.05713890507202e-43,0.384945949066795,0.491,0.18,2.01218987015269e-38
"Dut",9.16183709654208e-43,0.876805185483777,0.387,0.079,2.28807719649042e-38
"Rpl15",9.69886960551941e-43,-1.06262303788538,0.39,0.524,2.42219569528242e-38
"Ckap2l",9.83902373102863e-43,0.836171846875939,0.253,0.021,2.45719778658709e-38
"Ppp4c",1.0595251150469e-42,0.310031191745832,0.497,0.198,2.64605802231812e-38
"Taf1d",1.08217586848308e-42,0.507187768730901,0.448,0.138,2.70262601394964e-38
"Atp5a1",1.13086057278218e-42,0.953767752793253,0.779,0.377,2.82421119446622e-38
"Rpl18",1.14325072717582e-42,-0.595422280556579,0.759,0.688,2.85515436604888e-38
"Timm17a",1.18841158186157e-42,0.387686971801955,0.451,0.153,2.96793908454109e-38
"Hnrnpa0",1.2374025862911e-42,0.462198767319781,0.52,0.196,3.0902892190034e-38
"Cotl1",1.40933118101137e-42,0.645158878684905,0.384,0.09,3.51966369145779e-38
"Cnih4",2.04156022105563e-42,0.169664958318764,0.43,0.178,5.09859249606432e-38
"Cct3",2.07468616280303e-42,0.422181223637532,0.474,0.166,5.18132122298428e-38
"Snrpa1",2.84422987053941e-42,0.627450634703554,0.433,0.121,7.10317967868512e-38
"Incenp",2.86370392317106e-42,0.727237637443608,0.317,0.05,7.15181417772741e-38
"Txnrd1",3.02885647752107e-42,0.473908591698132,0.375,0.098,7.56426616696111e-38
"Ccnb2",3.50277048932143e-42,0.956926132841059,0.27,0.029,8.74781902003135e-38
"F2r",3.75161779747752e-42,0.658966561773186,0.549,0.197,9.36929028742037e-38
"Ushbp1",5.07662605552607e-42,-0.810749306151119,0.622,0.623,1.26783659110708e-37
"Uchl5",5.31564131007961e-42,0.384851109718156,0.331,0.077,1.32752826077928e-37
"Slfn9",6.1574942321738e-42,0.808247759617181,0.256,0.025,1.53777260954308e-37
"Orc6",6.31982166026169e-42,0.654043289174074,0.343,0.068,1.57831226143375e-37
"Rbp1",6.57229435379358e-42,0.925303215650451,0.468,0.133,1.64136479191641e-37
"Ssr1",6.68309426139002e-42,0.310516516915991,0.451,0.169,1.66903596083954e-37
"Pon2",6.79696072219681e-42,0.335585044852552,0.445,0.162,1.69747297076143e-37
"Ly6c1",7.96311441953622e-42,-0.846413007531712,0.779,0.875,1.98870819513498e-37
"Tcp1",8.03522055210849e-42,0.332004348408519,0.488,0.193,2.00671598068357e-37
"Vdac2",8.66102700935785e-42,0.527065823031375,0.581,0.238,2.16300488531703e-37
"2410006H16Rik",9.46152160333875e-42,0.397698495642693,0.573,0.243,2.36292040521782e-37
"Lsm2",9.61005447387477e-42,0.495190764204749,0.427,0.13,2.40001500430548e-37
"Hspd1",9.96936237501014e-42,0.370830842708202,0.456,0.166,2.48974855953503e-37
"Angptl4",1.00158338393265e-41,0.51202300557037,0.378,0.102,2.50135434303339e-37
"Cd200",1.058859974245e-41,-1.07558961658959,0.433,0.507,2.64439689967948e-37
"Cfdp1",1.09568981336175e-41,0.245217521579771,0.628,0.306,2.73637573988964e-37
"Grpel1",1.1853894249726e-41,0.434179811483902,0.424,0.135,2.96039154992658e-37
"Tubb2a",1.25499094260518e-41,0.336096474017043,0.456,0.17,3.13421438006218e-37
"Slc43a3",1.28922333248573e-41,0.122668988994213,0.584,0.299,3.21970635054986e-37
"Ndufb8",1.43699723246241e-41,0.711159969508065,0.686,0.303,3.58875688835163e-37
"Zcrb1",1.43927176454354e-41,0.116984636713287,0.488,0.217,3.59443730477105e-37
"Pin1",1.50862627342187e-41,0.268843848466202,0.363,0.113,3.76764325524378e-37
"Kdelr2",1.58674967721029e-41,0.473268735910388,0.535,0.214,3.96274864386498e-37
"Larp7",1.64230485213409e-41,0.412257460075611,0.407,0.123,4.10149213771969e-37
"Cenpa",1.6646662315294e-41,1.15279841757227,0.358,0.066,4.15733744662152e-37
"Dhx15",2.04632975641476e-41,0.372911682754618,0.439,0.153,5.11050393367023e-37
"Tinagl1",2.12871061366595e-41,0.565284062702598,0.523,0.197,5.31624188656933e-37
"Rrm2",2.25189154095324e-41,0.812260239903014,0.253,0.023,5.62387393437663e-37
"Tap1",2.4306095139179e-41,0.794567328388954,0.299,0.043,6.07020420005855e-37
"Ndufb5",2.45357292543313e-41,0.542515392880501,0.66,0.301,6.1275530239767e-37
"H2-Q4",2.89233101741236e-41,0.729985404178951,0.349,0.07,7.22330748288564e-37
"Etf1",2.97944500256896e-41,0.294646890200226,0.451,0.163,7.44086594941573e-37
"Eif1b",3.5232749297011e-41,0.269212483713698,0.462,0.187,8.79902680943552e-37
"Pltp",3.66921876850989e-41,-1.36565414107487,0.235,0.374,9.16350695247659e-37
"Mcl1",3.93412106903903e-41,-0.0795055407360614,0.448,0.228,9.82507395781807e-37
"Sdhb",4.00792900952158e-41,0.53516266623284,0.619,0.27,1.00094019083792e-36
"Ndufa9",4.19057325545562e-41,0.480589346566118,0.378,0.099,1.04655376481749e-36
"Psmc4",4.48895279334126e-41,0.31296032455636,0.497,0.201,1.12107107060905e-36
"Dnmt1",5.36819518415601e-41,0.762741641723238,0.378,0.084,1.34065306529112e-36
"Psma5",6.31524131623898e-41,0.455556778136515,0.547,0.222,1.57716836631752e-36
"Bsg",6.68652992031191e-41,-0.0178408514502759,0.622,0.358,1.6698939822987e-36
"Slc9a3r2",7.00487870820726e-41,-0.806811822489454,0.637,0.621,1.74939840858768e-36
"Ddx23",7.73366237681227e-41,-0.100334648750127,0.355,0.152,1.9314048419851e-36
"Frg1",7.83304374908311e-41,0.331284055796389,0.517,0.216,1.95622434589602e-36
"Cox7c",7.97377550396153e-41,-0.637954489278734,0.523,0.466,1.99137069435935e-36
"Rnf10",8.75781070324952e-41,-0.0969426745535475,0.392,0.184,2.18717564502954e-36
"Fxyd6",8.92304001544806e-41,-1.05435319884674,0.34,0.362,2.228440013458e-36
"Bcap31",9.08350870531795e-41,0.0836085153427177,0.512,0.259,2.2685154640661e-36
"Marcksl1",9.60056586829708e-41,0.627424567436915,0.567,0.217,2.39764531994851e-36
"Psmb4",9.61575240681559e-41,0.633581721278694,0.654,0.284,2.40143800607812e-36
"Tmem47",1.00800080503193e-40,0.235573543634724,0.407,0.148,2.51738121048675e-36
"Whsc1",1.01077832898852e-40,0.72930764434296,0.39,0.095,2.52431779881594e-36
"Socs3",1.03968668573903e-40,0.723618106164591,0.549,0.201,2.59651352896465e-36
"Hspa9",1.04415054764631e-40,0.600740429489362,0.445,0.136,2.6076615776919e-36
"Mrps28",1.06985188259617e-40,0.240569312488426,0.404,0.14,2.67184809159567e-36
"Atxn10",1.10248325701042e-40,0.344775443405884,0.352,0.099,2.75334168605782e-36
"Ddost",1.15290278131889e-40,0.34840283655612,0.459,0.171,2.8792594060658e-36
"Ywhah",1.15960088823584e-40,0.291562903237297,0.593,0.28,2.8959872582802e-36
"Ndufa1",1.22030632697105e-40,0.240163433479745,0.593,0.299,3.04759302097751e-36
"Cisd1",1.22338982305034e-40,0.266094948875231,0.343,0.097,3.05529374408591e-36
"Dnajc9",1.26012447584528e-40,0.50487274523466,0.328,0.071,3.14703486597599e-36
"Uba5",1.26179511262285e-40,0.186253604570428,0.372,0.126,3.15120711426431e-36
"Actr2",1.27373102246074e-40,0.229128976957438,0.547,0.254,3.18101585549346e-36
"Ccdc34",1.28377972921964e-40,0.48896955465138,0.419,0.131,3.20611149575314e-36
"1810037I17Rik",1.33477347563313e-40,0.00400457270729104,0.564,0.313,3.33346327804617e-36
"Eef1d",1.4335902455278e-40,0.120834717282445,0.509,0.241,3.58024827918114e-36
"Psma1",1.4458208560096e-40,0.404152060585717,0.538,0.223,3.61079300579836e-36
"Mrps14",1.45684349857492e-40,0.112053784122247,0.436,0.188,3.638320953341e-36
"Csrp2",1.45857701805134e-40,0.47798091335361,0.416,0.125,3.64265024488142e-36
"Pde4b",1.46825743050162e-40,0.586954872527644,0.48,0.167,3.66682610693475e-36
"H13",1.47322831703432e-40,0.139512193275604,0.384,0.139,3.67924039896152e-36
"Eif3d",1.5145116595154e-40,0.213038389982949,0.491,0.215,3.78234141847376e-36
"Cs",1.5283166622399e-40,0.487667362757246,0.436,0.138,3.81681803227793e-36
"Vdac1",1.60240499711064e-40,0.510395482677112,0.474,0.161,4.00184623978411e-36
"Pkig",1.71999697788638e-40,0.270704050373892,0.453,0.172,4.29552045257345e-36
"Gbp2",1.81061967142743e-40,2.42223421287586,0.352,0.123,4.52184156742286e-36
"Tmbim4",1.96568221542552e-40,0.158836804175139,0.465,0.207,4.90909476480368e-36
"Robo4",2.0115085463216e-40,-0.310663527657882,0.419,0.252,5.02354144358356e-36
"Mcm6",2.06391578772095e-40,0.587858720671082,0.331,0.067,5.1544232882543e-36
"Hmgcs1",2.07705345823796e-40,0.286852314199757,0.328,0.085,5.18723330660349e-36
"Cct5",2.46037283720578e-40,0.193265471545523,0.509,0.229,6.1445351236377e-36
"Fkbp2",2.50093271554981e-40,0.489435823525063,0.413,0.125,6.24582936381409e-36
"Commd1",2.54251753141909e-40,0.366770880589411,0.561,0.248,6.34968328296603e-36
"Ssr3",2.89541552919751e-40,0.225441496227572,0.608,0.309,7.23101074261786e-36
"Dusp6",2.92815554648391e-40,0.69543142747344,0.544,0.204,7.31277566178892e-36
"Gm20721",2.9425111123636e-40,0.625696977142077,0.404,0.109,7.34862725201685e-36
"Cbx5",2.99315408583688e-40,0.488508818329786,0.453,0.149,7.47510301396901e-36
"Echs1",3.03756264008777e-40,0.455654457451387,0.363,0.094,7.5860089373552e-36
"Prpf19",3.11092947394738e-40,0.170530437989439,0.334,0.099,7.7692352682362e-36
"Sgce",3.25733795540161e-40,0.210848505517339,0.413,0.15,8.13487580981997e-36
"Mydgf",3.97908675022497e-40,0.178642046710809,0.468,0.195,9.93737125001183e-36
"Slirp",4.13414419550183e-40,0.347174133949462,0.462,0.174,1.03246117138463e-35
"Gm5963",4.24320646784927e-40,0.00582207225857245,0.404,0.183,1.05969838328068e-35
"Tbca",4.43589387990713e-40,0.102272515789529,0.599,0.328,1.10782013756801e-35
"G3bp2",4.52283213730248e-40,0.309501782461024,0.599,0.281,1.12953209796992e-35
"Mdh1",4.5985863375394e-40,0.736545351925876,0.538,0.197,1.14845095193709e-35
"Snrpd3",4.68587478238529e-40,0.425839048332004,0.584,0.26,1.1702503681529e-35
"Ccdc88a",4.75898950683072e-40,0.361347387188658,0.503,0.199,1.1885100394359e-35
"Bzw1",5.09831174504248e-40,0.457146666010141,0.66,0.315,1.27325237520691e-35
"Sars",5.27580193949823e-40,0.241572264038912,0.416,0.151,1.31757877637029e-35
"Prrg3",5.91346313027482e-40,0.313758679789074,0.477,0.194,1.47682828215483e-35
"Hmgn1",6.59391114538356e-40,0.532756055323836,0.608,0.262,1.64676336944809e-35
"Cops5",6.81204046686599e-40,0.297884566553079,0.34,0.095,1.70123898619511e-35
"Ptma",7.15783032640897e-40,-0.655915252593135,0.828,0.796,1.78759654571738e-35
"Bzw2",7.27917281766402e-40,0.540638251007758,0.375,0.097,1.81790061948341e-35
"Cggbp1",8.66435980485509e-40,0.172971818391727,0.529,0.244,2.16383721766451e-35
"Litaf",8.96186857933352e-40,0.457312025970292,0.564,0.236,2.23813705900275e-35
"Srrt",9.40642938106938e-40,0.282284004449631,0.48,0.198,2.34916167362827e-35
"Tpd52l2",9.70445949486523e-40,0.103612398971481,0.483,0.223,2.42359171424764e-35
"1500012F01Rik",9.92816112347828e-40,0.254638220466165,0.483,0.198,2.47945895897747e-35
"Ube2r2",1.02392254061364e-39,0.0289833148187129,0.538,0.28,2.5571441529285e-35
"Cyc1",1.06953020410859e-39,0.537428348959078,0.541,0.219,2.6710447317408e-35
"Srsf3",1.14479682132967e-39,0.534314326851834,0.703,0.345,2.85901558158873e-35
"Rcn1",1.15900919232417e-39,0.336291165868758,0.355,0.101,2.89450955691038e-35
"Mrpl21",1.16907302624561e-39,0.243502482634528,0.366,0.119,2.9196429757458e-35
"Sae1",1.19642176803914e-39,0.360135318741571,0.419,0.142,2.98794372350094e-35
"Ankrd1",1.30729419701966e-39,1.15921915759401,0.297,0.043,3.26483652763689e-35
"Rpn1",1.34263716247682e-39,0.256791487889702,0.422,0.16,3.35310204956962e-35
"Usmg5",1.47099387456359e-39,-0.436698038585793,0.419,0.288,3.6736601023351e-35
"Ccdc85b",1.56490555113328e-39,-0.435636811171541,0.547,0.437,3.90819512340026e-35
"Eif4a1",1.60554535112064e-39,0.407454171051853,0.631,0.301,4.00968895988868e-35
"Uba1",1.65534997290897e-39,0.276729185693483,0.366,0.112,4.13407102234287e-35
"Sec63",1.82046632650603e-39,0.22247732093028,0.453,0.187,4.54643260381616e-35
"Hmgn5",1.83849306647441e-39,0.648062982790603,0.366,0.086,4.5914525842132e-35
"Stat1",2.25519470231384e-39,0.905460890045315,0.392,0.09,5.63212324955859e-35
"Cops3",2.35338780804523e-39,0.37465310021276,0.323,0.078,5.87735071181215e-35
"Ckap4",2.40138697697793e-39,0.567511540611496,0.424,0.125,5.99722383630467e-35
"Psmd14",2.41604925668685e-39,0.44239868081674,0.427,0.137,6.03384141364975e-35
"Pkm",2.44326300844089e-39,0.745761973463573,0.622,0.253,6.10180503728028e-35
"Ndufa5",2.48344165330863e-39,0.320342387299532,0.549,0.248,6.20214718497298e-35
"Aida",2.72646408404144e-39,0.170528325555456,0.378,0.136,6.8090714034851e-35
"Hspe1",2.72788821084704e-39,0.163218232872692,0.453,0.197,6.8126280177694e-35
"Acat1",2.73450056992618e-39,0.714158288589826,0.584,0.232,6.82914172333365e-35
"Ctsb",2.79586558399621e-39,-0.118537055278363,0.64,0.413,6.98239470947213e-35
"Ndufv1",2.98831275416067e-39,0.481945035952096,0.39,0.113,7.46301227224085e-35
"Ap1s1",3.06611220111568e-39,0.18748411104788,0.355,0.12,7.65730861106631e-35
"Abcg2",3.15431536333046e-39,0.257814331024651,0.468,0.186,7.87758718838148e-35
