"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tmbim4",3.58842602742189e-13,0.0905512361998395,0.251,0.162,8.96173516088342e-09
"Canx",3.72164205922373e-13,0.0319878763045205,0.7,0.584,9.29442887870533e-09
"Atrx",3.72191423098718e-13,0.172384852069648,0.627,0.476,9.29510860046739e-09
"Rbm39",3.99311955640017e-13,0.0657905450244844,0.751,0.62,9.97241678015379e-09
"Slc3a2",4.26396989674473e-13,0.156408712395767,0.268,0.17,1.06488384201303e-08
"Hdlbp",4.55201904503042e-13,-0.0148174933154297,0.563,0.46,1.1368212363059e-08
"Slc39a1",4.80563849414753e-13,0.0825917798789239,0.287,0.191,1.2001601575284e-08
"Egr1",4.84057022944439e-13,0.425437101016025,0.831,0.716,1.20888400910144e-08
"Emp3",5.13957315489089e-13,-0.017470422965105,0.644,0.534,1.28355699970245e-08
"Eef2",5.20486089888366e-13,0.196811278923603,0.77,0.623,1.29986196088721e-08
"Arl6ip1",5.3182528250808e-13,0.378468523028359,0.415,0.278,1.32818046053568e-08
"Nr4a1",6.88298736359138e-13,0.534014806146693,0.518,0.358,1.71895726418331e-08
"Rpl23",6.95549049569995e-13,-0.201141364433422,0.794,0.766,1.73706419639611e-08
"Medag",7.17123809565347e-13,-0.368275966284095,0.363,0.366,1.7909450020085e-08
"Ost4",7.79058760198893e-13,-0.109703286481584,0.537,0.467,1.94562134772072e-08
"Rab34",7.95316580100178e-13,0.0952147707167229,0.255,0.16,1.98622362714219e-08
"Zmat2",8.5559324079963e-13,0.154423117105946,0.261,0.161,2.136758559573e-08
"Cbx5",9.88066001633667e-13,0.0805762651517166,0.394,0.291,2.46759603247992e-08
"Map1b",1.03895842504064e-12,0.31300674826685,0.37,0.24,2.59469477069649e-08
"Sbds",1.16418985193579e-12,-0.0093288364743056,0.269,0.197,2.90744773622443e-08
"Sdc4",1.279533182704e-12,-0.0523216745540782,0.272,0.207,3.19550617048498e-08
"mt-Nd5",1.41949742486429e-12,0.195696666681288,0.894,0.904,3.54505286885608e-08
"Tmem263",1.5246598644285e-12,-0.00523466896624458,0.315,0.241,3.80768554542373e-08
"Rpl14",2.12937143622385e-12,0.250989992601863,0.917,0.822,5.31789222482543e-08
"Commd6",2.17227014387115e-12,0.0390699730390134,0.268,0.185,5.42502745730382e-08
"Creld2",2.19998133436716e-12,-0.0863768172920274,0.268,0.208,5.49423338444854e-08
"Tcf21",2.21158805024013e-12,0.0927029844327643,0.697,0.576,5.5232199966697e-08
"mt-Nd2",2.42778857373841e-12,0.119728816103255,0.861,0.868,6.06315918405431e-08
"Rps3a1",2.48695127694042e-12,0.161229293736693,0.842,0.712,6.21091211903101e-08
"Top2b",2.51311523266248e-12,0.0813248322274103,0.324,0.229,6.27625398205128e-08
"Rps21",3.34128425576689e-12,0.28211042168002,0.875,0.753,8.34452330035223e-08
"Id3",3.48993133528521e-12,0.4996197714851,0.752,0.606,8.71575451674129e-08
"Ifi27l2a",3.79692466130728e-12,-0.142256561257802,0.263,0.204,9.48243964914881e-08
"mt-Nd4",3.89189478456977e-12,0.0935530089156265,0.854,0.879,9.71961803498454e-08
"Afap1",4.77936972796721e-12,0.0558550845559553,0.272,0.184,1.19359979586253e-07
"Man2a1",5.07163082616702e-12,0.0733443702475977,0.265,0.179,1.26658908252695e-07
"Copa",5.07530317170085e-12,-0.0385278408697256,0.3,0.225,1.26750621410057e-07
"Rhob",5.32836031312494e-12,-0.1550711168798,0.386,0.336,1.33070470459982e-07
"Itpripl2",6.15689558336369e-12,-0.0617798740696016,0.37,0.306,1.53762310298925e-07
"Rps25",6.76772150640824e-12,-0.111549195508255,0.73,0.656,1.69017076901039e-07
"Ppp3cb",7.28737930711102e-12,0.11850749034047,0.251,0.159,1.81995010815791e-07
"Ppib",8.41042819128287e-12,0.161975861856652,0.876,0.756,2.10042033649098e-07
"Fkbp11",1.0011113334374e-11,0.0534726246481072,0.304,0.216,2.50017544412655e-07
"Rps24",1.15773019864424e-11,0.288990130109419,0.924,0.848,2.89131539809413e-07
"Trim47",1.18359659738956e-11,-0.0351317542698126,0.277,0.206,2.9559141423207e-07
"Bhlhe40",1.25395767089326e-11,0.139372612735932,0.293,0.193,3.13163388728884e-07
"Tceb2",1.25955004332628e-11,0.0507141095985992,0.683,0.571,3.14560027820306e-07
"Mdk",1.41896450119705e-11,0.129209325687674,0.756,0.626,3.54372194528952e-07
"mt-Cytb",1.54659084696095e-11,0.191125985362335,0.989,0.987,3.86245598120028e-07
"Itgb1",1.76141483935055e-11,0.226074678229486,0.913,0.809,4.39895741979407e-07
"Igfbp4",1.99614988511813e-11,-0.262375496988227,0.67,0.659,4.98518472309401e-07
"Loxl1",2.08475796590894e-11,-0.232502010205204,0.745,0.712,5.20647454406099e-07
"Tppp3",2.43511024290225e-11,0.00973382367148745,0.386,0.299,6.08144432062407e-07
"Rb1cc1",2.72136144602745e-11,-0.0620515242707875,0.261,0.198,6.79632807530895e-07
"Gas1",2.84452458291039e-11,-0.237458319365223,0.587,0.55,7.10391569336042e-07
"Sptbn1",3.01299942168777e-11,-0.163534388343784,0.792,0.737,7.52466475572303e-07
"Gadd45b",3.1439477642429e-11,0.272516114927314,0.351,0.234,7.85169514642022e-07
"Klf4",3.45171810292746e-11,-0.357004022564137,0.41,0.399,8.62032079025104e-07
"Cald1",3.66557133713735e-11,0.21136185289063,0.817,0.685,9.15439785736681e-07
"Adamts5",3.82901811657864e-11,-0.27660989351907,0.437,0.4,9.5625898443435e-07
"Sox9",4.21798649077667e-11,-0.0127381061875758,0.394,0.324,1.05339994620656e-06
"Fos",4.38267953757125e-11,0.456242059003739,0.825,0.746,1.09453038771304e-06
"Dnpep",4.62975277629119e-11,0.0743578047460121,0.279,0.193,1.15623445835096e-06
"Timm8b",5.80440462463903e-11,-0.0912909988056956,0.251,0.197,1.44959201095735e-06
"Itih5",9.30434922333935e-11,-0.0108211421445543,0.589,0.49,2.32366817503677e-06
"Lpl",1.0678646048142e-10,-0.185028909296746,0.756,0.674,2.66688506406298e-06
"Pcolce",1.08964687530206e-10,-0.161030542746265,0.818,0.752,2.72128410637936e-06
"Rpl30",1.18938961627611e-10,-0.365275982118518,0.497,0.595,2.97038162768796e-06
"Klf6",1.53235727574019e-10,0.498864073212853,0.649,0.505,3.82690906043356e-06
"Apoe",1.53715232566319e-10,-0.428674171996525,0.375,0.317,3.83888421811125e-06
"Rpl37rt",1.6396080032214e-10,-0.189624989001454,0.407,0.377,4.09475702724513e-06
"Dynll1",1.6638483217418e-10,-0.00425787351531071,0.772,0.688,4.15529479871797e-06
"Olfml3",2.30534481364561e-10,0.00231725113768344,0.307,0.234,5.75736813759855e-06
"Rps3a3",2.5086111281147e-10,-0.247249556017898,0.249,0.382,6.26500543135364e-06
"Txndc9",2.63407639506179e-10,0.219272429755702,0.259,0.162,6.57834238902731e-06
"Qpct",4.23533166096003e-10,0.105194738590221,0.375,0.275,1.05773172900816e-05
"Ddx5",4.4577170545826e-10,0.0796122824168193,0.846,0.742,1.11327025721146e-05
"mt-Nd6",4.679059776042e-10,0.073885332546864,0.318,0.262,1.16854838846873e-05
"Pabpc1",4.76746769950137e-10,0.223224585819469,0.952,0.889,1.19062738327347e-05
"Ier2",8.095564455243e-10,0.344552804005595,0.744,0.612,2.02178626705239e-05
"Rpl22",8.49169222422745e-10,0.30690300156761,0.837,0.738,2.12071521607856e-05
"Dusp1",8.99076222236921e-10,-0.17263268780908,0.504,0.459,2.24535295741449e-05
"Fbln1",1.07609784398755e-09,-0.273315315669417,0.477,0.47,2.6874467555745e-05
"Itm2b",1.1597529355009e-09,-0.214040276843515,0.921,0.892,2.89636698111995e-05
"Crip1",1.26548365091868e-09,-0.280059365909753,0.83,0.815,3.16041886980432e-05
"Calr",1.312474818091e-09,-0.0590748924642623,0.854,0.783,3.27777461070047e-05
"Rplp2",1.46096473351907e-09,0.214163749389946,0.913,0.818,3.64861332549052e-05
"Ifitm3",1.87035897575689e-09,0.231388637310045,0.782,0.657,4.67103450605527e-05
"Zfp36l1",2.81143992173895e-09,0.206580900689848,0.67,0.544,7.02129006055086e-05
"Lama4",3.51105759543318e-09,0.0286773420702868,0.697,0.591,8.76851523883482e-05
"Uba52",3.56548948676077e-09,0.131938329896295,0.387,0.287,8.90445344423635e-05
"Ier3",4.08497184053335e-09,-0.152821017698809,0.331,0.279,0.00010201808674548
"Tmsb10",6.19822125777424e-09,0.333074117369019,0.794,0.687,0.000154794377691654
"Myl12b",8.68331242761414e-09,0.0754442911297208,0.759,0.651,0.000216857044567236
"Lsp1",8.75571213901369e-09,0.0341728917231441,0.734,0.634,0.000218665154959728
"Fosb",8.98427796885944e-09,0.223313311812885,0.572,0.445,0.000224373357994296
"Tnc",1.04245465529724e-08,0.163842861010276,0.297,0.203,0.000260342625613932
"Rps14",1.13193949504085e-08,0.243657403599745,0.959,0.924,0.000282690569491501
"Id2",1.15693607922458e-08,0.0377373209694052,0.424,0.338,0.000288933216425547
"Anxa1",1.60526417429333e-08,0.179932012790667,0.677,0.559,0.000400898674888016
"Cd81",2.32359811353531e-08,0.0184799871305077,0.861,0.782,0.000580295392874308
"Gm10076",2.40463384938628e-08,-0.0534464297084667,0.382,0.328,0.000600533257545728
"Anxa5",2.50642470243916e-08,0.0779933001735937,0.82,0.724,0.000625954505187157
"Gucy1a3",3.92527516051974e-08,-0.207973412002049,0.277,0.247,0.0009802982185882
"Calm1",4.72655143714123e-08,0.233290694408767,0.908,0.842,0.00118040895591165
"Cpe",6.23593411848897e-08,0.171736407159577,0.252,0.171,0.00155736218675144
"Marcks",6.77346951740157e-08,0.137850968111532,0.825,0.724,0.00169160627727587
"Pdia3",9.14899389590232e-08,-0.0201845507422966,0.807,0.727,0.00228486973556264
"Rplp1",1.26795368142929e-07,0.195392162068401,0.969,0.935,0.00316658752400152
"mt-Co1",2.69799601661604e-07,0.529446288488681,0.649,0.726,0.00673797525189689
"Cd63",9.5486597386744e-07,-0.153328671379787,0.887,0.863,0.0238468228313655
"B2m",1.14753704651285e-06,0.0830068336571212,0.907,0.83,0.0286585901996119
"Ubb",1.43303177491694e-06,0.368011678833901,0.744,0.688,0.0357885355467756
"Jun",1.58054098655225e-06,-0.165075007245879,0.786,0.777,0.0394724305981558
"Ifitm2",2.28756976311733e-06,0.16017703947389,0.725,0.622,0.0571297672640923
"Cox8a",3.25420352970326e-06,0.0647906047691413,0.631,0.537,0.0812704789508092
"Hspa5",4.44039621416854e-06,-0.00850572876456201,0.925,0.862,0.110894455052645
"Col1a1",4.61027684856375e-06,-0.181633445516191,0.946,0.974,0.115137054016031
"Ogn",4.67702142554735e-06,-0.144826814945421,0.806,0.781,0.116803933081619
"Aspn",5.90987508805576e-06,-0.239428415875053,0.882,0.866,0.147593220449105
"Timp1",6.63735205425157e-06,-0.362635101733079,0.293,0.29,0.165761230202879
"Col14a1",9.03540378689048e-06,0.0595461767854504,0.839,0.761,0.225650174173803
"Rpl7",9.17853925656475e-06,-0.0557091290936276,0.77,0.711,0.229224839393448
"Rps15a",1.06671279966371e-05,0.123652246378532,0.875,0.797,0.266400854588016
"S100a11",1.14519509170464e-05,0.208632017436426,0.869,0.798,0.286001022202316
"Mfap2",1.55164843191019e-05,0.0992238995354988,0.823,0.742,0.387508679385251
"Ctsl",1.65657512293939e-05,-0.17490304607771,0.882,0.875,0.413713071202883
"Klf2",2.86512387571661e-05,0.204375997332807,0.635,0.539,0.715536036721466
"Rrbp1",3.15531510902767e-05,0.129257693424895,0.832,0.751,0.78800839532857
"Emp1",3.61931984953551e-05,0.088528027761396,0.742,0.668,0.903888939222998
"Rps11",6.75110902826676e-05,0.19840644531661,0.841,0.769,1
"Gpx3",0.000324593040654263,-0.106874565169578,0.773,0.742,1
