"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Irak1",0.00103544885099079,0.598218477733747,0.447,0.141,1
"Eif1ax",0.00105392203774975,0.535535785180211,0.579,0.242,1
"Sod2",0.00109066218326285,0.878638825074896,0.658,0.313,1
"Ltbr",0.00114378566573182,0.554286171101227,0.289,0.051,1
"Wbscr22",0.00115921893870737,0.456151802726777,0.316,0.071,1
"Ppp1r12a",0.00116406690007853,0.856697521549275,0.579,0.242,1
"Emc7",0.00122506033944126,-0.0981096158375858,0.421,0.172,1
"Mgp",0.00122823730287718,-1.17683377962238,0.816,0.949,1
"Ndufc2",0.00128340638480045,0.619829780858958,0.737,0.394,1
"Mrps12",0.00130271105346697,0.500205426171794,0.447,0.152,1
"Gskip",0.00131454279395021,0.649755245393732,0.395,0.111,1
"Lsm10",0.00133097285142372,0.454074489423548,0.342,0.081,1
"Atpif1",0.00134785362046407,0.769159937746131,0.895,0.717,1
"Taok3",0.00134951236251749,0.435482230891192,0.395,0.121,1
"Sspn",0.00138352361388225,0.270769428562525,0.368,0.101,1
"Ap3s1",0.00142687803942393,0.366053181064421,0.289,0.061,1
"Timp3",0.00144889674531586,-1.14011267207033,0.632,0.747,1
"Bcl3",0.00147817200840283,0.562684519253278,0.263,0.04,1
"Pfdn4",0.00148050920305216,0.328788582704953,0.421,0.141,1
"Lysmd3",0.0015445867924048,0.717132678457505,0.342,0.081,1
"Trim47",0.0016141889159769,0.695810018641948,0.421,0.131,1
"Lrrc41",0.00165969464798607,0.40786026101249,0.395,0.121,1
"Rpl30",0.00167041556901715,-1.08508487375479,0.447,0.657,1
"Kif3a",0.00171867556798902,0.472720375152844,0.395,0.121,1
"Ibtk",0.00172426806706238,0.784279779043305,0.421,0.131,1
"1110001J03Rik",0.00176742336588243,0.626302608355078,0.553,0.232,1
"Gm14513",0.0018947657070612,0.27898495768557,0.368,0.111,1
"Chchd10",0.00191342459398418,1.14677269236283,0.474,0.172,1
"Cdkn1a",0.00194705737690499,-0.00731146380104042,0.263,0.071,1
"Gpbp1",0.00197072634804547,0.856519162942236,0.447,0.152,1
"Safb2",0.00197587750683655,0.694482001618542,0.447,0.152,1
"Ccnl1",0.00198781152215053,0.666483240251781,0.684,0.354,1
"Vti1b",0.00204742060722584,0.301806729900496,0.447,0.172,1
"Arpin",0.00208308810604185,0.707283844523695,0.368,0.101,1
