"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Actb",0,-3.57969916182681,0.639,0.953,0
"Actc1",0,2.85694765532712,0.998,0.338,0
"Myl2",0,3.39066628610087,0.995,0.336,0
"Myl3",0,3.21967027648947,0.993,0.315,0
"Slc25a4",0,2.61464533180663,0.998,0.69,0
"Sparc",0,-3.31133543432057,0.808,0.946,0
"Tnnt2",0,2.65483705868735,0.995,0.437,0
"Tpm1",0,2.05437876107864,0.997,0.602,0
"Tnni1",4.94065645841247e-324,4.21597739301298,0.952,0.021,1.23387954392393e-319
"Fabp3",1.97626258336499e-323,3.31394157981699,0.99,0.248,4.93551817569572e-319
"Tmsb4x",2.79838781804482e-320,-3.21150500701145,0.805,0.94,6.98869373678513e-316
"Acadl",1.79454082681836e-315,3.09177895205687,0.978,0.242,4.48168626089617e-311
"Myh6",2.79831687515873e-315,3.25905852549753,0.99,0.221,6.98851656402142e-311
"Atp5a1",1.22827111481086e-313,2.51322130978214,0.992,0.499,3.06748428212864e-309
"Mdh1",2.31700540432205e-313,2.93945560751488,0.988,0.3,5.7864892967539e-309
"Tnnc1",6.42723221800962e-310,2.95700469801247,0.995,0.238,1.60513697412572e-305
"mt-Nd1",7.67798893232193e-299,2.43607665632628,0.984,0.961,1.91750095595808e-294
"Atp5b",3.04009363853119e-298,2.3229941375194,0.991,0.593,7.59232985286779e-294
"Tnni3",3.24993211176345e-298,2.82204956852989,0.995,0.223,8.11638045591804e-294
"Pln",1.74830128741566e-287,2.76109924565197,0.989,0.236,4.36620763519188e-283
"Mb",1.21244929429025e-286,2.6489316925643,0.996,0.328,3.02797086756047e-282
"Fabp4",1.78929720984964e-278,-5.08299917841315,0.324,0.797,4.46859085187849e-274
"Igfbp7",2.03359247163363e-270,-4.40068125262722,0.153,0.863,5.07869383865782e-266
"Ckm",8.63232677405937e-262,2.85850832513506,0.959,0.124,2.15583728855359e-257
"Nexn",7.44010951888579e-255,3.01014840334034,0.955,0.188,1.85809295124654e-250
"Eno3",1.33528790885324e-254,2.9006921638787,0.947,0.116,3.33474802357009e-250
"Ptma",2.05970627277231e-253,-3.33252619068149,0.325,0.794,5.14391044562157e-249
"Actn2",2.46673618762973e-253,2.96738434268282,0.928,0.084,6.16042695498649e-249
"mt-Cytb",2.33410344697028e-251,2.08372630650589,0.988,0.976,5.82918994846359e-247
"Cox6a2",1.31584588345887e-250,3.06685787116698,0.95,0.133,3.28619350935017e-246
"Idh2",1.07640289039261e-241,2.39697043322525,0.969,0.319,2.6882085784665e-237
"Popdc2",2.39545698630753e-240,2.77486492613504,0.885,0.045,5.98241427760441e-236
"Aco2",6.63438113669982e-240,2.63632092331363,0.942,0.227,1.65687034507941e-235
"Sparcl1",6.42797806521339e-239,-4.027661618182,0.191,0.801,1.60532324200639e-234
"Smpx",1.15177732741332e-235,2.81283024405659,0.926,0.105,2.87644869748202e-231
"Calm1",1.43562734664049e-235,-2.20946501069417,0.822,0.921,3.58533573549996e-231
"Chchd10",2.37108485253675e-234,2.9193356611929,0.941,0.152,5.92154731072527e-230
"Atp1b1",7.54320569341361e-233,2.56299763204105,0.893,0.064,1.88384018987312e-228
"Pfn1",1.11046972586505e-232,-2.81108997505139,0.383,0.76,2.77328709337539e-228
"Col4a1",3.04685522759352e-232,-2.77152773436713,0.515,0.837,7.60921624539206e-228
"mt-Nd2",5.4270740095067e-232,2.0643471415851,0.985,0.884,1.3553574631342e-227
"Casq2",5.90037711209563e-232,2.70047038465072,0.898,0.073,1.47356017997476e-227
"Cox5a",5.84098180949026e-231,2.44674086800974,0.983,0.514,1.4587267971021e-226
"Csrp3",2.80489289090621e-230,2.5153355761555,0.95,0.158,7.00493950574916e-226
"Atp5f1",1.06548685519926e-227,2.25415997981815,0.975,0.469,2.66094687217464e-223
"Cox4i1",9.39354402516655e-226,1.98634400192651,0.991,0.771,2.3459436848451e-221
"Mybpc3",1.6784950416645e-225,2.34833022419035,0.923,0.113,4.19187351705292e-221
"Hopx",2.00686129735303e-224,2.65109234309681,0.918,0.12,5.01193540400946e-220
"Atp2a2",1.11875129465437e-220,2.58097858555185,0.937,0.206,2.79396948326982e-216
"Cyc1",2.31390458453388e-219,2.54401906470329,0.957,0.287,5.77874530941491e-215
"Myh7",9.35450515501159e-218,3.23746058172538,0.895,0.092,2.33619411741259e-213
"Cox7b",1.70630238384943e-215,2.40851162171688,0.973,0.535,4.26131957342558e-211
"Ankrd1",5.44624588850275e-210,2.86907067150097,0.922,0.152,1.36014544819468e-205
"mt-Nd4",8.42535872875739e-210,1.8521597976391,0.978,0.878,2.10414908891987e-205
"Sh3bgr",1.98615102379906e-208,2.35670072723297,0.896,0.109,4.96021356683578e-204
"Hadha",2.15127290710289e-208,2.4845037003925,0.928,0.251,5.37258895819877e-204
"Trdn",2.19383073362397e-207,2.56372987164339,0.879,0.092,5.4788728741525e-203
"Ldb3",4.6942231022222e-207,2.15158367794068,0.854,0.066,1.17233527754897e-202
"Uqcrfs1",1.10469111133875e-206,2.19344191827409,0.959,0.276,2.75885558145739e-202
"Ldhb",4.78953132348523e-206,2.39422218368993,0.925,0.18,1.1961375527272e-201
"Cryab",1.22201348159066e-205,2.1585197311273,0.943,0.197,3.05185646892452e-201
"Rpl13",8.22233030637332e-204,-2.03461313552263,0.712,0.908,2.05344477071367e-199
"Tcf4",1.62555716531883e-203,-2.94041881535114,0.319,0.769,4.05966646466725e-199
"Rpl18a",2.82462473352978e-202,-2.05279944131628,0.617,0.792,7.05421780951728e-198
"Acaa2",1.35770418434385e-200,2.37272252669008,0.916,0.173,3.39073042998032e-196
"Ifitm3",1.14247808099917e-198,-3.24731727913129,0.15,0.724,2.85322475948732e-194
"Atp5g3",7.86390019841903e-198,2.09779787930166,0.97,0.443,1.96393043555317e-193
"Uqcrc2",2.07207843722058e-196,2.31557807103188,0.933,0.261,5.17480868911467e-192
"mt-Nd5",3.80039116020683e-195,2.04791076605423,0.984,0.893,9.49109688350054e-191
"Vim",6.27187500100853e-195,-2.67914692877053,0.462,0.797,1.56633806275187e-190
"Slc25a3",1.15183188742412e-193,2.00326600138722,0.974,0.48,2.87658495565299e-189
"Ttn",4.85270943937066e-193,3.18785224851046,0.92,0.18,1.21191565538843e-188
"Nebl",1.48603699693252e-189,2.25138977332874,0.832,0.071,3.71122879613928e-185
"Ppp1r14c",6.20749608497341e-189,1.92710680148015,0.838,0.079,1.55026007226126e-184
"Etfa",2.0555702791452e-186,2.21646592238549,0.934,0.304,5.13358121513722e-182
"Mdh2",4.97355845757976e-185,2.06231312941018,0.955,0.353,1.24209648919597e-180
"Fhl2",6.66458613909548e-185,2.34070052020214,0.903,0.167,1.6644137423777e-180
"Atp5o",3.13355524967895e-183,2.02436957435981,0.975,0.552,7.8257408805482e-179
"Cd36",3.40783339926933e-183,-1.70770265031032,0.854,0.73,8.51072313133523e-179
"Pgam2",4.72202685941145e-183,2.00155194108535,0.862,0.113,1.17927898786942e-178
"Gng11",1.74070774042576e-182,-2.98012643394432,0.215,0.668,4.34724351093929e-178
"Ndufa10",1.90671207938167e-182,2.10187885099386,0.925,0.278,4.76182274704778e-178
"Sdhb",6.08502998454354e-182,2.0886734631526,0.942,0.343,1.5196753883399e-177
"Acadm",1.02473160431343e-181,2.09691734118897,0.921,0.218,2.55916470861237e-177
"Trim63",1.50467553773402e-181,1.99807248125267,0.78,0.043,3.75777668793695e-177
"Cox8b",2.64640486583631e-181,2.3036206239361,0.871,0.131,6.60913151193961e-177
"Des",3.33387366315512e-181,1.97944408357871,0.851,0.105,8.32601608636359e-177
"Acadvl",5.3218956830216e-181,2.25488070272397,0.873,0.139,1.32909022787781e-176
"Ly6e",2.60202232899654e-179,-3.3016327564535,0.071,0.651,6.49829056443596e-175
"Mylk3",3.11133939518539e-179,2.04557668331913,0.782,0.047,7.77025900553599e-175
"Rps16",1.04916827583197e-178,-2.21353170628558,0.454,0.726,2.62019285206277e-174
"Tmod1",2.01232841759096e-176,2.0052055700066,0.795,0.062,5.02558899009167e-172
"Cav1",7.25987783023874e-175,-3.32521779231334,0.062,0.653,1.81308188932382e-170
"Atp5c1",8.97153898805739e-175,2.05185385890949,0.975,0.546,2.24055214687745e-170
"Rps27",7.18613288092894e-174,-2.35770512715657,0.386,0.792,1.79466482568319e-169
"Fh1",9.54735627268034e-173,2.10989033197095,0.865,0.143,2.38435675553919e-168
"Perp",3.8102258792673e-172,2.08553532659447,0.743,0.03,9.51565811088217e-168
"Myl6",1.21030896311183e-171,-2.34291137797443,0.334,0.653,3.02262560447548e-167
"Myoz2",4.92230465498752e-171,1.46493769937997,0.843,0.128,1.22929636453658e-166
"Cd34",8.66674465491953e-170,-3.00772869062287,0.045,0.623,2.1644328101196e-165
"Idh3a",1.06164132585662e-169,2.07837965527941,0.875,0.163,2.65134304719432e-165
"Ndufb8",1.04834321958148e-168,2.08670082007615,0.938,0.415,2.61813235658278e-164
"Fau",5.776405971264e-167,-2.05054437533117,0.484,0.743,1.44259962726347e-162
"Gpihbp1",1.16205485256357e-166,-3.40894592930688,0.063,0.597,2.90211578879226e-162
"Fbxl22",1.28145301752251e-165,2.17551034192055,0.775,0.062,3.20030076596073e-161
"Cox6b1",1.72089727582182e-165,2.01135256824748,0.973,0.619,4.29776885663741e-161
"Sdpr",1.8364211757391e-165,-2.25899900862771,0.571,0.704,4.58627824429083e-161
"Sdhd",3.09946466357459e-165,2.0095931618815,0.914,0.246,7.74060305081118e-161
"Ndufs1",4.35627714765287e-165,2.10545069057317,0.824,0.113,1.08793665485483e-160
"Ndufs2",9.65818259715048e-165,2.03049588780421,0.904,0.244,2.41203452181236e-160
"Cs",1.5631948106375e-164,1.94912867587979,0.902,0.227,3.90392272008609e-160
"Adprhl1",1.86084073624292e-164,1.67902082839587,0.756,0.058,4.64726365469306e-160
"Sod2",2.49446275384288e-164,1.88731101467415,0.895,0.206,6.2296712814472e-160
"Mlf1",3.33707200811019e-164,2.11144056459673,0.823,0.111,8.33400363305439e-160
"Pdhb",2.32354495872328e-163,2.0175529371095,0.832,0.122,5.80282117991551e-159
"Eci1",4.51042381884127e-163,2.02631348139452,0.856,0.148,1.12643324451742e-158
"Idh3b",8.92472655686774e-163,2.05310589397092,0.891,0.212,2.22886121031215e-158
"Col4a2",1.02721927992316e-162,-2.08590314081154,0.561,0.737,2.5653774296801e-158
"Myom1",4.36835478891266e-161,1.86301386186493,0.743,0.049,1.09095292498305e-156
"Tpm3",4.77052239546938e-161,-2.56231841336646,0.183,0.645,1.19139026304452e-156
"Suclg1",1.00610568466072e-160,2.1030374220043,0.864,0.171,2.51264833687167e-156
"Ryr2",1.01737794051576e-159,2.2296583303332,0.732,0.041,2.54079966864407e-155
"Rps23",1.78403447058436e-159,-2.17958246959869,0.43,0.767,4.45544768683738e-155
"Hrc",3.22662842476808e-159,2.02047028220038,0.733,0.043,8.05818182801581e-155
"Mpc2",7.54479633279121e-159,1.92580520141341,0.922,0.298,1.88423743615128e-154
"Ly6c1",1.13346552804089e-158,-3.39103480676597,0.042,0.572,2.83071680972932e-154
"Gbas",1.47819192966105e-158,1.98287739809191,0.85,0.154,3.6916365251355e-154
"Rps6",3.42912330863503e-158,-2.48476617416812,0.231,0.662,8.56389255098511e-154
"Pdlim5",3.94059218759926e-158,1.69488151317005,0.887,0.201,9.84123492931039e-154
"Ehd4",1.75887533804298e-157,1.79039657242929,0.902,0.236,4.39261526922853e-153
"Lbh",3.04884826082675e-157,1.81680356677368,0.914,0.261,7.61419364658873e-153
"H2-D1",2.22642338089817e-156,-2.80968232922288,0.248,0.728,5.56026975145508e-152
"Hsdl2",3.98459015096284e-156,2.02733507251428,0.783,0.086,9.9511154430146e-152
"Kcne1",4.33772355820531e-155,2.20030648342398,0.686,0.021,1.08330308142619e-150
"Srl",9.30940690164943e-155,1.73793258164033,0.707,0.036,2.32493127961793e-150
"Tpm4",1.1223119518059e-154,-2.76872551891632,0.12,0.623,2.80286186844005e-150
"Pdha1",2.5803799535022e-154,1.79981144064247,0.841,0.148,6.4442408958764e-150
"Ndufv2",2.97374177676292e-154,1.97825884527833,0.924,0.345,7.42662271328772e-150
"Cox6c",2.99220793069479e-154,1.81869978016639,0.981,0.666,7.47274008611717e-150
"Fsd2",3.21805764278283e-154,1.7337912912471,0.723,0.047,8.03677715708583e-150
"Fxyd1",6.87374900739409e-154,1.87992139249969,0.841,0.148,1.7166500771066e-149
"Hspb7",2.02166714179265e-153,1.67573953494331,0.751,0.071,5.04891151991296e-149
"Ndufb9",3.99861936792177e-153,1.93177916777871,0.931,0.4,9.98615200944783e-149
"Dlat",5.6312069381553e-152,1.79488979513025,0.786,0.096,1.4063376207349e-147
"Nrap",6.33784390315692e-152,1.97040671387227,0.71,0.039,1.58281313637441e-147
"Ndufv1",1.2188202091731e-151,1.77029810595225,0.861,0.182,3.04388159038891e-147
"Ogdh",7.56422743488487e-151,1.72251057697102,0.832,0.143,1.88909015958815e-146
"Trim55",1.21571705509335e-150,1.80406864010363,0.695,0.032,3.03613177339013e-146
"Cox7a1",1.67626370535507e-150,1.76214106655253,0.823,0.135,4.18630097775376e-146
"Ndrg2",4.57213168203108e-150,1.44069840677672,0.795,0.118,1.14184416627044e-145
"H3f3b",7.17246543564122e-150,-2.00304933715622,0.538,0.732,1.79125151789704e-145
"Smyd1",1.04985520734435e-149,1.66074768631615,0.706,0.043,2.62190839482179e-145
"Ak1",5.13314673224956e-149,1.80579424626318,0.787,0.103,1.28195206491201e-144
"Hadhb",6.55784246567864e-149,1.74367245872934,0.822,0.137,1.63775557737858e-144
"Acsl1",9.46688391558135e-149,1.82666821633908,0.769,0.088,2.36425958907729e-144
"Acot13",1.24306046950251e-148,2.02572411084798,0.786,0.105,3.10441921653558e-144
"Ndufab1",7.14815695137811e-148,1.94486978426972,0.892,0.272,1.78518071703717e-143
"Hmgb1",9.71497712688406e-148,-2.39942621791274,0.323,0.657,2.42621838766803e-143
"Apobec2",1.69878583785574e-147,1.79134453472648,0.73,0.06,4.24254775146094e-143
"Gm10039",2.09140410607942e-147,1.9867078431827,0.905,0.306,5.22307261452275e-143
"Rpl41",4.02110359080481e-146,-1.70268987584131,0.715,0.865,1.00423041076759e-141
"Tspan13",4.14498434720281e-145,-2.93489391443475,0.033,0.54,1.03516839087043e-140
"Sdhc",5.0669893291798e-145,1.85176670261343,0.888,0.259,1.26542991506936e-140
"Ctsl",7.09301825061143e-145,-2.01472364136707,0.516,0.694,1.7714103779077e-140
"Dsp",2.2391090551981e-144,1.65627034488849,0.69,0.043,5.59195095445172e-140
"Sdha",2.63525148129329e-144,1.8273530979393,0.855,0.197,6.58127704938185e-140
"Tagln2",2.91360549445988e-144,-2.69717014569142,0.145,0.632,7.27643836186411e-140
"Ndufb10",3.27143683255407e-143,1.80094745107081,0.933,0.39,8.17008634562052e-139
"Ckmt2",4.35754154023444e-143,2.26523474976372,0.711,0.054,1.08825242425815e-138
"Sorbs2",4.40118956660131e-142,1.79599292659266,0.765,0.096,1.09915308236301e-137
"Uqcrq",5.76525250467531e-142,1.71048164572672,0.96,0.634,1.43981416051761e-137
"Ppia",9.04542987624899e-142,-1.95134369889304,0.544,0.722,2.25900565729442e-137
"Egfl7",2.75600594144629e-141,-3.05999816642596,0.054,0.518,6.88284923816796e-137
"Id3",4.07982328680401e-141,-2.62683325117218,0.141,0.632,1.01889506764643e-136
"Tcap",4.56931129878162e-141,1.5143372857394,0.736,0.086,1.14113980375772e-136
"Obscn",1.41269957187732e-140,1.41996373405015,0.676,0.045,3.52807591080641e-136
"Sucla2",2.21369851515758e-140,1.79536898410441,0.827,0.167,5.52849067175455e-136
"Ndufa5",5.22465181472397e-140,1.72190826506376,0.93,0.392,1.30480454420916e-135
"2010107E04Rik",2.92821105741145e-139,1.79302293619192,0.946,0.458,7.31291429477935e-135
"Rpl37a",5.56530723861471e-139,-1.72723771211901,0.596,0.764,1.38987982977164e-134
"Mgll",7.62327898022592e-139,-2.35477985818231,0.318,0.546,1.90383769252162e-134
"Marcks",4.82270576008517e-138,-2.25943791486888,0.273,0.6,1.20442253652367e-133
"Etfdh",4.92603804298038e-138,1.76316694165149,0.752,0.094,1.23022874085392e-133
"Rpl19",1.43809732567954e-137,-1.73144016279243,0.534,0.726,3.59150426115208e-133
"Coq9",6.62897026309876e-137,1.66045523659044,0.75,0.094,1.65551903350628e-132
"Got1",8.10621892619414e-137,1.51726625703815,0.737,0.088,2.02444711462773e-132
"Atp5d",1.3716848554939e-136,1.5872315384035,0.957,0.49,3.42564575811045e-132
"Myom2",1.00400595355631e-135,1.75501434772863,0.666,0.039,2.50740446841152e-131
"Etfb",1.84105764467422e-135,1.80954440494147,0.877,0.268,4.5978573618094e-131
"Immt",1.96335947486168e-135,1.62490964316472,0.867,0.231,4.90329395251956e-131
"Gnai2",2.57377653861091e-135,-1.947715017406,0.434,0.625,6.42774952752688e-131
"S100a1",4.06083657797451e-135,1.55881081626062,0.838,0.186,1.01415332698335e-130
"Acat1",1.14863409442905e-134,1.77480604926648,0.906,0.349,2.8685987874271e-130
"B2m",1.26043335571278e-134,-2.00838691431637,0.517,0.771,3.14780626255708e-130
"Cdh2",4.40528585636176e-134,1.69423996419487,0.687,0.054,1.10017608976779e-129
"Hspa9",1.40735962879429e-133,1.67236735664222,0.859,0.225,3.51473993695087e-129
"Dld",7.857905557011e-133,1.70439976145768,0.772,0.122,1.96243333380793e-128
"Vdac1",8.46521238666029e-133,1.52654721993825,0.889,0.281,2.11410214144454e-128
"Itm2b",1.61037324614987e-132,-1.40641060403965,0.741,0.797,4.02174614493468e-128
"Rps27a",2.37546041837493e-132,-1.88438402236843,0.533,0.818,5.93247484884956e-128
"Rpl10",4.20076000232471e-132,-2.06685720306201,0.35,0.662,1.04909780298057e-127
"Ndrg4",4.48752756393119e-132,1.65782418942412,0.661,0.043,1.12071513381618e-127
"Ech1",8.33840846446359e-132,1.81179411851212,0.907,0.34,2.08243412991514e-127
"Slc25a11",1.18702622965333e-131,1.5677130323477,0.794,0.146,2.96447930593624e-127
"Nnt",1.19003223848593e-131,1.60592418738219,0.697,0.064,2.97198651239477e-127
"Rpl37",3.08881295290878e-131,-1.55817842953505,0.599,0.704,7.71400146859438e-127
"Anxa2",8.33346801102459e-131,-1.96943970490328,0.356,0.617,2.08120030107328e-126
"Asb2",1.26904366087879e-130,1.62117997272726,0.667,0.051,3.16930963867868e-126
"Rpl36",2.21291655043106e-130,-1.88185537002133,0.468,0.687,5.52653779304654e-126
"Uqcrc1",5.92684350295218e-130,1.64200926645372,0.823,0.184,1.48016989642728e-125
"Tmsb10",1.90080893035763e-129,-1.77643883995503,0.51,0.657,4.74708022267515e-125
"Ptgds",1.89622566520804e-128,1.77664154565459,0.596,0.013,4.73563397629056e-124
"Vegfb",2.79614238808649e-128,1.56244156057799,0.695,0.069,6.9830860000072e-124
"Ptrf",3.08349001270307e-128,-1.67721095687063,0.563,0.66,7.70070795772464e-124
"Ndufa13",3.14354436182747e-128,1.54803063901594,0.932,0.405,7.85068768922792e-124
"Rps4x",4.94654832844291e-127,-1.34813338261643,0.598,0.625,1.23535097954533e-122
"Got2",5.38694489515545e-127,1.52407720912785,0.75,0.116,1.34533561811612e-122
"Fam101b",7.40503792009799e-127,-2.70398829242166,0.084,0.522,1.84933417016527e-122
"Rpl36a",1.07037177328811e-126,-1.92067380624663,0.37,0.615,2.67314646660972e-122
"Phyh",2.60408310960914e-126,1.57979865442742,0.703,0.079,6.50343715793787e-122
"Myl12b",1.62495525649004e-125,-1.66824090305682,0.498,0.66,4.05816325755822e-121
"Ppp2r3a",3.38171251938968e-125,1.39623900982226,0.722,0.101,8.44548884592379e-121
"Uqcr11",9.99354770299777e-125,1.7510088650028,0.919,0.426,2.49578860334666e-120
"Calm2",1.54259304573246e-124,-1.69429957947784,0.618,0.702,3.85247187241225e-120
"Tmem88",4.7346117696132e-124,-2.60308645445243,0.026,0.484,1.1824219433432e-119
"Cd93",4.84963405074264e-124,-2.59291162715058,0.035,0.486,1.21114760783247e-119
"Lmo7",6.75708802672022e-124,1.40998949691421,0.795,0.167,1.68751516379311e-119
"S100a16",9.07909188722362e-124,-2.30586275447834,0.118,0.514,2.26741240791523e-119
"Rpl34",2.09365248341442e-123,-1.73304006426711,0.347,0.552,5.22868771207917e-119
"Hbb-bs",2.62782070112413e-123,-4.04826352724744,0.298,0.602,6.56271941898741e-119
"Uqcrh",3.73462922803591e-122,1.53853347385259,0.942,0.546,9.32686303409688e-118
"Fabp5",4.1259704149948e-122,-2.80277539684263,0.043,0.516,1.0304198514408e-117
"Pabpc1",6.81439704014213e-122,-1.35474949346116,0.864,0.876,1.7018275168051e-117
"Lrrc39",8.99891944757828e-122,1.37619201269582,0.629,0.045,2.2473901428382e-117
"Sgcg",1.32985937984592e-121,1.38606450984718,0.577,0.015,3.32119081522719e-117
"Ndufc1",1.54190670918892e-121,1.65006292650977,0.916,0.411,3.85075781552841e-117
"Ndufa11",4.82851605071975e-121,1.6744699165227,0.915,0.388,1.20587359850675e-116
"Rps18",5.18554025699403e-121,-1.85516876851497,0.406,0.662,1.29503682378169e-116
"Cdh5",9.81961028352959e-121,-2.53997312204913,0.027,0.486,2.45234947220868e-116
"Gja1",1.02529966568015e-120,1.67119977693633,0.839,0.227,2.56058338506961e-116
"Fabp3-ps1",1.66285392561261e-120,1.7865640295837,0.665,0.064,4.15281139382493e-116
"Txlnb",2.1279210651346e-120,1.39218484647958,0.614,0.039,5.31427006806715e-116
"Tmem38a",2.93774242910796e-120,1.43551318342433,0.609,0.032,7.33671794245421e-116
"Pkp2",8.6903374635946e-120,1.46351895541194,0.613,0.034,2.17032487815812e-115
"Jun",1.04196798281206e-119,-2.24773550406684,0.454,0.66,2.60221084027483e-115
"Rps19",1.4850674893457e-119,-1.46592635206037,0.681,0.758,3.70880754789194e-115
"Lmod2",1.18169502477862e-118,1.17716806997686,0.614,0.047,2.95116515488214e-114
"Fam134b",1.62347192091378e-118,1.51683501133412,0.615,0.036,4.05445877529007e-114
"Aldoa",3.01161074033498e-118,1.45844054036408,0.89,0.328,7.52119666291259e-114
"Ndufa9",5.07504915455194e-118,1.66484256899308,0.745,0.131,1.2674427758578e-113
"Bves",1.0445044411827e-117,1.48919056354974,0.563,0.013,2.60854539140968e-113
"Rps28",1.20081467219843e-117,-2.11681740228489,0.193,0.518,2.99891456234837e-113
"Rps29",1.35067692483247e-117,-1.64829434715367,0.552,0.771,3.37318055207661e-113
"S100a11",2.12046389231871e-117,-1.92663230216519,0.354,0.567,5.29564652467675e-113
"Rpl18",4.76909924670856e-117,-1.3623208099217,0.587,0.645,1.191034845873e-112
"Vdac2",6.88839183038473e-117,1.56006459087375,0.857,0.27,1.72030697572028e-112
"Rps8",1.25995266623243e-116,-1.39716347894352,0.736,0.822,3.14660578864887e-112
"Mrpl42",4.87415495835864e-116,1.51306337200318,0.85,0.261,1.21727145930049e-111
"Rpl23",5.54332276298652e-116,-1.30848280923545,0.706,0.737,1.38438942682825e-111
"Atp5j",2.68309643114382e-115,1.2539656808102,0.979,0.747,6.70076502713858e-111
"Atp5h",5.11814933820633e-115,1.37733018898972,0.974,0.672,1.27820661572365e-110
"Hacd1",5.22966061219968e-115,1.47834596110815,0.676,0.081,1.30605544129075e-110
"Mtus2",1.29408656737773e-114,1.43834682193271,0.623,0.049,3.23185179336914e-110
"Acot2",3.05544902085762e-114,1.49164386081994,0.602,0.036,7.63067838468981e-110
"Fuca2",5.11443247404362e-114,1.4127385244679,0.607,0.041,1.27727836606765e-109
"Fitm1",6.01279336286804e-113,1.48478962455963,0.615,0.047,1.50163501444266e-108
"Rpl28",6.24462432381263e-113,-1.86452789798491,0.268,0.572,1.55953247862897e-108
"Decr1",6.93281190824458e-113,1.43795596907292,0.732,0.131,1.731400445965e-108
"Cisd1",1.81108789580391e-112,1.40754781859994,0.796,0.195,4.52301091098068e-108
"Rrad",3.88584634005166e-112,1.41992497777376,0.605,0.043,9.70451264964501e-108
"Ndufs6",6.377561633938e-112,1.57720846475981,0.875,0.334,1.59273224245968e-107
"Rpl17",9.04001452609532e-112,-1.76312849627021,0.45,0.713,2.25765322774704e-107
"Ppif",1.27626164229854e-111,1.44501931582432,0.591,0.036,3.18733582547636e-107
"Serpinh1",1.88394286224459e-111,-1.33411957997641,0.585,0.612,4.70495890416965e-107
"Ppic",8.39438138271246e-111,-1.91583366945261,0.268,0.533,2.09641280651861e-106
"Hadh",8.95397026766596e-111,1.38771283027109,0.735,0.139,2.2361645346469e-106
"Ndufb6",9.73297144309764e-111,1.68048493062768,0.857,0.31,2.4307122881992e-106
"Rpl21",1.00058680474701e-110,-1.78445601755832,0.457,0.73,2.49886548617518e-106
"Dbi",1.73499555815264e-110,1.49318703460551,0.896,0.377,4.33297790693041e-106
"Ftl1",2.28820281216916e-110,-2.13752003107019,0.128,0.473,5.71455770311127e-106
"Rbm24",3.96243204656595e-110,1.34673946398321,0.573,0.03,9.8957777930938e-106
"Cfl2",4.84940453402225e-110,1.43367114958533,0.86,0.302,1.21109028832672e-105
"Crip1",7.97563718860179e-110,-2.08011723134913,0.367,0.627,1.99183563148141e-105
"Rpl7",1.07084514394801e-109,-1.33296477039501,0.625,0.67,2.67432866249577e-105
"Pecam1",1.27787845306383e-109,-2.53430456565847,0.02,0.435,3.19137364868161e-105
"Crat",1.91147879243955e-109,1.36664839250507,0.653,0.077,4.77372713623853e-105
"Cfl1",4.93488684841714e-109,-1.70887572290182,0.31,0.518,1.2324386415237e-104
"Vldlr",7.52298619248663e-109,1.43586940425515,0.573,0.032,1.87879057171161e-104
"Kitl",9.63347935986408e-109,-2.50874478814141,0.056,0.443,2.40586513533245e-104
"Myl9",1.16617304326924e-108,1.77179433636755,0.723,0.133,2.91240055826061e-104
"S100a10",2.28744225546419e-108,-2.2730614775823,0.142,0.529,5.71265828879627e-104
"Ndufb5",3.03626985551455e-108,1.54132685253739,0.893,0.385,7.58278033716203e-104
"Atp5k",3.21156441072729e-108,1.45460105075186,0.928,0.465,8.02056095935034e-104
"Ghitm",3.28664501951986e-108,1.283833578261,0.809,0.221,8.20806727174889e-104
"Rps15",4.57316034425147e-108,-1.16661057666854,0.77,0.773,1.14210106437336e-103
"Rpl31",6.15116024228131e-108,-1.60410753020254,0.545,0.739,1.53619075890733e-103
"Cox7a2",6.46531481296349e-108,1.61651181015421,0.955,0.647,1.6146477213895e-103
"Rps11",6.97254321216656e-108,-1.27605057786476,0.723,0.771,1.74132294180648e-103
"Adssl1",8.76605675586515e-108,1.42047812075439,0.56,0.026,2.18923501420976e-103
"Ndufa1",1.37755024567891e-107,1.75992484431753,0.849,0.313,3.44029398355852e-103
"Ywhab",1.37789716239109e-107,-1.34072479424658,0.602,0.625,3.44116037335552e-103
"Rpl6",1.38346260943798e-107,-1.27333046160528,0.656,0.694,3.45505952081042e-103
"Cav3",3.15810678227775e-107,1.33008973418195,0.558,0.026,7.88705587806045e-103
"Hspb6",7.12923694231311e-107,1.23522249941433,0.63,0.075,1.78045563397328e-102
"Gmpr",8.33923161114452e-107,1.22518479742626,0.59,0.047,2.08263970256723e-102
"Gyg",1.66444110355422e-106,1.21503046817622,0.639,0.079,4.15677521201631e-102
"Ndufb7",5.03568050859581e-106,1.45833439552088,0.909,0.424,1.25761085021672e-101
"Ramp2",6.40777444213773e-106,-2.51684969813679,0.027,0.454,1.60027758917948e-101
"Emp1",1.013116632371e-105,-2.36783034926314,0.041,0.463,2.53015747768333e-101
"Echs1",1.04242644780796e-105,1.44632130283549,0.746,0.161,2.6033558107556e-101
"Hnrnpa3",3.46156838719409e-105,-1.9085020999963,0.271,0.507,8.64492089017853e-101
"Dlst",2.29960443598347e-104,1.21202526035032,0.686,0.116,5.74303211842512e-100
